Outcome..1.if.made..0.otherwise.,Team_Score,Opponent_Score
0,16,20
1,41,46
0,65,57
0,84,82
0,18,17
0,94,87
0,94,92
1,102,101
0,6,11
1,48,54
0,68,76
0,39,33
1,50,48
0,74,83
0,101,101
1,79,59
0,27,24
0,65,58
0,37,34
0,99,77
0,51,44
0,78,74
0,86,83
0,18,21
0,69,80
0,6,14
1,50,59
0,16,7
0,50,56
1,28,16
0,21,11
0,80,81
0,82,86
0,37,33
0,80,82
1,96,93
0,25,31
1,60,59
0,89,89
0,56,42
0,92,85
0,58,71
0,84,88
0,96,97
0,96,82
0,37,40
1,60,49
0,53,71
1,5,0
0,69,77
0,9,10
0,83,65
0,50,56
0,54,47
1,59,47
1,92,74
0,80,85
1,85,89
1,69,63
0,8,10
1,47,41
0,61,55
0,80,74
0,75,76
1,92,88
0,10,13
0,10,10
1,42,44
0,53,58
1,60,68
1,43,49
0,50,53
1,65,64
0,69,70
0,49,70
1,115,118
0,54,49
0,51,49
0,5,7
0,53,51
0,71,62
1,5,2
0,99,87
0,20,19
0,62,49
0,87,75
0,90,86
0,97,89
0,100,95
1,33,35
1,3,0
0,45,41
1,61,51
0,80,57
1,93,70
1,29,18
1,63,57
0,0,4
1,88,77
1,7,13
1,63,60
0,57,57
0,92,81
0,51,46
1,56,53
0,4,8
0,68,68
0,51,60
1,62,69
0,62,69
0,91,97
0,46,47
0,58,61
1,112,118
1,69,53
1,74,60
1,13,10
0,86,76
0,37,46
1,58,56
1,7,7
1,94,96
0,105,116
1,10,9
1,27,27
0,62,58
0,56,76
1,3,2
0,57,50
1,76,64
1,94,105
0,94,107
1,39,50
0,45,61
1,51,28
1,74,62
0,76,66
0,47,34
0,2,2
1,55,52
0,2,0
0,68,51
0,105,105
1,58,39
0,93,72
0,69,70
0,49,49
1,48,64
1,57,54
1,59,64
0,0,0
1,51,52
1,84,71
1,99,85
0,99,88
0,99,92
0,18,13
1,64,63
0,4,11
0,84,77
0,44,53
0,47,44
0,56,52
1,77,76
1,82,85
0,106,108
0,36,25
0,9,18
1,56,57
0,17,13
1,19,9
1,44,64
0,61,62
1,92,94
0,81,77
1,90,83
0,60,48
1,71,74
0,71,74
0,71,76
0,14,10
0,47,46
0,55,54
1,64,62
1,67,64
0,102,102
0,19,23
0,62,61
1,70,63
0,102,89
0,20,12
1,57,48
1,22,17
1,37,26
0,14,21
0,72,66
0,78,76
1,98,92
0,93,79
1,67,62
0,69,62
1,74,57
0,82,69
0,0,4
1,33,25
1,15,2
1,9,12
0,11,16
1,83,83
1,82,83
0,82,83
1,87,83
1,66,84
0,73,92
0,54,52
1,25,17
0,82,80
0,74,72
1,63,55
1,85,83
1,88,85
0,88,87
0,9,3
1,63,65
0,68,69
0,6,9
0,11,16
0,0,0
1,46,56
0,48,61
0,60,70
0,94,94
0,47,45
0,72,69
1,100,86
1,83,76
1,66,66
0,19,10
0,74,68
1,79,70
0,62,56
0,90,79
1,16,18
0,48,47
0,74,79
0,54,48
1,39,40
1,51,50
1,52,43
1,19,19
0,19,21
0,49,56
0,77,88
0,33,33
1,19,14
0,52,42
0,96,82
1,86,84
0,42,40
0,8,8
0,37,38
1,46,47
1,55,52
0,25,26
1,71,72
0,73,74
0,77,75
1,9,2
0,57,56
0,65,61
1,69,48
1,68,48
0,77,59
0,50,36
0,55,40
0,6,11
1,15,27
1,48,55
0,0,0
1,54,48
0,71,65
0,11,4
1,14,8
0,32,42
1,56,60
0,86,89
0,75,81
0,13,10
0,27,27
0,50,52
0,12,21
0,40,46
0,57,61
0,8,17
0,57,54
1,62,60
0,34,39
0,57,60
0,67,73
1,7,4
0,13,11
1,26,30
0,32,37
1,35,42
1,50,54
0,58,69
0,86,84
0,49,44
1,54,36
0,78,78
0,38,41
0,51,54
0,96,91
1,94,85
1,17,13
1,23,13
1,90,88
0,90,91
0,70,74
0,53,67
0,60,55
1,91,99
0,8,12
1,83,81
0,85,94
0,80,82
0,0,0
1,72,66
0,33,44
0,35,33
0,2,2
0,54,48
1,69,65
0,100,100
0,62,66
0,100,103
0,71,69
1,94,87
0,24,37
0,31,38
1,76,61
0,76,68
1,83,80
1,97,83
0,33,41
0,73,76
0,95,98
0,97,104
1,38,35
0,38,37
1,43,16
1,59,65
0,72,81
1,76,81
0,98,101
0,96,99
0,72,65
0,94,109
1,68,66
0,85,87
1,88,87
1,93,89
1,62,70
1,7,2
0,43,40
1,36,35
0,36,37
1,56,56
0,53,57
0,55,59
0,39,38
0,50,59
1,49,49
0,26,30
0,52,63
1,85,71
1,73,71
1,63,56
0,100,109
1,61,47
0,83,71
0,42,44
1,83,85
1,41,30
0,61,60
0,92,78
0,92,78
1,9,10
1,14,12
1,56,45
0,73,70
0,59,57
1,87,78
1,94,81
0,16,17
0,62,62
0,107,107
1,58,51
1,80,78
1,83,78
0,83,89
0,91,97
0,43,53
1,66,85
0,9,11
1,8,12
1,15,19
0,84,92
0,84,92
1,87,92
0,87,92
0,14,19
0,45,57
0,83,92
0,42,34
0,48,41
0,50,48
0,83,74
0,34,34
1,43,38
0,43,40
0,45,48
1,55,59
0,35,45
1,84,89
0,92,98
0,65,65
1,65,53
0,67,57
1,15,7
1,20,10
1,44,52
0,83,83
0,4,14
0,23,16
0,57,47
1,74,57
1,49,47
0,49,47
1,94,85
0,13,5
0,49,63
1,29,37
1,23,13
1,76,52
1,29,19
0,84,69
1,54,56
0,59,60
0,78,83
0,89,100
0,91,100
1,27,36
0,29,38
0,55,73
0,88,93
0,90,97
0,86,85
0,91,87
0,93,96
0,7,9
1,16,11
1,39,46
0,41,48
0,51,59
0,67,70
1,16,17
1,42,43
0,58,59
0,88,83
0,59,66
0,73,74
0,73,76
0,20,19
0,58,50
0,87,79
0,59,38
0,72,54
1,5,0
0,7,9
0,78,82
0,85,89
0,46,42
0,115,124
1,72,52
1,92,74
0,51,51
0,53,53
1,17,16
1,111,105
0,6,9
1,17,13
0,50,54
0,52,56
0,56,67
1,75,80
0,77,82
1,94,96
0,98,101
1,101,101
0,101,101
0,97,105
0,49,48
1,75,82
0,107,101
0,88,79
0,26,39
1,28,22
0,44,42
0,70,70
0,58,61
0,97,95
0,53,47
0,0,0
1,57,53
0,63,68
1,87,80
0,88,88
0,69,79
0,71,85
1,54,62
1,70,71
0,89,102
0,46,45
1,76,57
1,88,71
0,91,73
0,98,89
0,108,102
0,9,7
1,86,62
0,69,58
1,15,10
0,92,89
1,29,34
1,69,35
1,17,16
0,41,32
0,41,32
0,61,45
0,54,48
0,9,13
0,15,11
0,55,60
0,87,100
0,26,24
1,62,69
0,57,52
0,40,33
1,61,59
0,74,64
0,70,70
0,89,94
0,29,30
0,99,102
0,59,57
1,57,59
0,71,67
1,46,33
0,49,39
0,75,76
0,22,15
0,47,50
1,78,67
0,8,6
1,95,101
1,32,33
0,70,74
0,94,105
1,5,4
0,65,77
1,51,57
0,84,94
0,47,51
0,65,66
1,86,87
0,6,6
0,48,54
0,16,15
0,86,83
0,104,107
0,110,108
0,117,120
1,40,50
0,46,52
0,81,60
0,80,69
0,89,74
1,72,72
1,94,86
0,77,75
1,91,86
1,95,88
1,60,54
1,38,31
0,31,23
0,95,81
0,32,20
0,34,24
0,89,88
1,59,55
1,64,60
0,80,56
0,71,76
0,20,27
1,25,17
0,19,31
0,83,78
0,38,32
0,21,45
0,70,74
0,31,32
0,49,52
0,28,30
0,50,58
0,75,66
1,68,54
1,95,76
0,58,50
0,88,85
0,22,19
0,54,57
1,76,37
0,22,25
1,87,81
0,116,110
0,37,41
0,0,2
0,35,14
1,68,58
0,46,42
0,66,50
1,46,37
0,51,63
0,22,17
0,93,98
1,98,93
0,97,94
0,9,2
1,57,54
0,62,65
0,43,42
0,3,0
