Outcome..1.if.made..0.otherwise.,Team_Score,Opponent_Score
0,24,30
0,24,33
0,45,51
0,69,80
0,85,98
1,9,6
1,20,19
0,70,60
0,83,78
1,23,22
0,41,50
0,71,78
0,71,78
1,59,76
1,35,32
0,76,67
1,8,6
0,8,6
1,68,61
0,58,51
0,62,55
0,30,28
0,31,30
0,31,33
1,70,67
1,73,72
1,25,16
0,103,88
0,22,13
0,77,72
0,12,12
1,60,58
1,68,61
0,72,63
0,7,4
0,46,43
0,83,85
0,46,46
0,62,70
0,2,10
0,19,37
1,95,115
0,113,128
0,79,61
0,88,71
0,114,100
1,16,15
0,82,79
0,4,8
0,8,16
1,29,38
1,56,57
0,61,65
1,93,85
1,52,47
0,62,61
0,64,63
1,73,72
0,27,23
1,84,87
1,6,4
1,21,17
0,25,24
1,63,65
0,54,54
1,65,62
1,70,66
0,88,98
1,11,8
1,47,31
1,14,6
1,35,38
1,100,95
0,55,54
0,62,56
1,17,11
1,20,11
1,34,33
1,62,56
0,72,70
0,87,85
1,24,27
0,30,33
1,63,63
0,63,63
0,74,79
0,80,83
0,80,86
0,65,76
0,67,79
0,77,88
0,59,50
1,77,64
0,24,22
0,31,43
1,40,44
1,82,77
1,96,89
1,68,58
0,68,63
1,79,80
1,17,20
1,25,29
1,44,44
0,47,49
0,18,21
0,18,26
0,29,41
0,13,11
0,19,21
0,36,43
0,54,54
0,34,37
0,34,37
0,67,65
0,47,36
0,55,40
1,90,78
1,96,78
0,43,49
0,64,75
0,90,95
0,3,3
0,92,89
1,42,40
0,53,69
0,0,0
1,16,14
0,76,73
1,14,19
0,20,29
0,39,46
0,54,65
1,7,12
0,42,38
0,44,42
1,77,67
0,79,78
1,35,25
0,93,77
0,97,90
1,102,92
0,9,16
1,28,29
0,69,64
0,71,77
0,0,2
1,9,17
1,33,46
0,37,48
1,11,8
1,83,80
0,93,80
1,90,80
1,26,6
0,30,15
0,71,54
0,84,73
0,77,84
0,11,25
0,55,77
0,15,7
0,54,49
1,67,59
1,88,83
1,67,60
0,17,6
1,70,79
0,77,95
1,101,107
0,11,8
0,37,28
0,37,30
1,69,64
0,90,77
0,93,79
0,67,44
1,78,53
0,4,3
0,60,48
0,63,49
0,69,55
0,59,62
0,80,83
1,29,39
0,50,54
0,63,75
1,67,82
0,78,94
1,54,59
1,100,105
0,20,19
1,35,34
0,81,85
0,95,102
0,33,22
1,54,46
1,40,42
0,42,51
0,38,44
1,63,62
1,5,2
1,74,51
1,81,54
1,88,63
0,11,7
1,27,27
0,69,67
0,80,75
1,100,85
1,11,2
0,18,14
0,26,28
1,84,96
0,86,99
1,78,79
0,13,12
1,58,65
0,70,71
1,29,38
1,49,51
0,88,93
0,105,108
1,9,11
0,21,13
0,62,55
0,93,90
0,45,48
0,6,7
1,48,51
0,10,13
1,80,82
0,96,100
1,15,10
0,81,74
0,85,79
0,105,105
0,57,65
0,71,87
0,7,4
0,31,36
1,69,74
1,5,8
0,9,12
0,16,19
0,60,64
0,95,98
0,10,10
0,22,25
0,26,32
1,51,47
0,58,60
0,66,70
0,14,10
0,50,63
0,55,69
1,86,87
1,92,96
1,9,10
0,13,17
1,72,77
0,92,100
1,48,47
1,110,100
1,15,14
0,20,16
1,64,63
0,87,86
0,74,67
1,79,71
0,22,26
0,46,50
0,57,52
0,72,71
0,99,102
1,9,8
1,28,28
1,39,42
0,57,65
1,70,73
0,106,118
1,41,52
1,46,54
0,71,88
0,30,34
0,30,34
0,32,36
0,92,89
0,10,13
1,28,39
0,77,85
0,45,31
0,5,2
1,21,20
0,69,58
0,84,62
0,27,23
0,19,13
0,31,26
1,38,30
0,26,37
0,49,50
0,42,47
0,77,88
0,34,33
0,57,52
0,71,66
0,29,24
0,52,48
0,80,71
1,83,73
1,14,14
0,20,23
0,47,46
1,65,68
0,65,72
0,110,115
0,75,69
0,24,15
1,40,27
0,50,39
1,64,49
1,95,84
0,27,28
0,75,78
0,11,20
1,8,4
1,42,33
0,82,81
1,13,4
1,18,6
1,59,40
1,66,42
1,85,57
0,87,61
1,10,2
1,57,50
0,74,77
0,35,26
0,4,10
1,96,95
1,22,15
0,79,69
0,92,86
1,69,65
0,82,75
0,90,80
0,99,99
0,15,18
0,34,35
0,85,82
0,96,90
1,40,32
1,59,50
0,81,69
1,33,27
0,72,63
0,104,97
1,58,48
1,64,50
1,103,92
1,14,14
0,22,22
1,32,36
0,69,79
1,9,13
0,45,47
0,81,88
0,0,2
1,69,56
1,87,72
0,88,78
1,100,93
0,2,6
0,15,25
1,18,27
0,84,104
1,18,9
0,20,14
1,48,34
0,53,39
0,62,47
0,85,73
1,94,85
1,99,92
0,52,64
0,59,72
0,69,83
1,97,102
0,72,64
0,82,87
0,0,0
0,29,24
1,35,30
0,83,80
1,94,85
1,108,91
1,21,18
0,24,22
1,68,72
1,71,74
1,86,95
0,93,101
1,47,51
0,59,67
1,22,30
0,57,61
0,95,105
0,5,0
0,5,0
1,45,45
0,70,76
0,76,83
1,81,85
1,18,17
0,72,66
0,72,66
0,87,87
0,17,14
0,18,21
0,35,29
0,63,58
1,75,68
1,102,93
0,16,19
0,19,26
1,26,29
0,18,24
0,36,48
0,68,85
1,79,93
0,82,96
0,8,21
1,59,57
0,82,77
0,85,80
0,26,17
1,29,19
0,60,56
0,16,17
0,50,61
1,69,72
1,37,32
0,39,36
1,74,71
0,90,97
0,61,61
1,107,107
0,29,27
0,49,49
1,89,89
0,22,23
0,33,28
1,74,70
1,57,58
0,57,60
0,40,37
0,16,14
1,19,14
1,24,19
1,38,23
0,2,9
1,8,17
1,20,25
1,44,53
0,48,53
1,90,89
0,90,98
0,37,43
0,79,91
0,34,29
0,10,17
1,54,52
0,54,52
0,80,72
1,90,74
1,93,74
0,30,21
0,41,38
0,51,51
0,66,84
1,71,72
0,10,12
0,74,83
1,31,23
0,94,101
1,25,18
0,32,27
0,93,91
1,57,54
1,66,63
0,10,13
1,17,19
1,20,19
0,96,78
0,98,84
0,106,97
1,15,16
0,35,31
1,62,51
0,108,90
1,20,29
0,37,50
0,9,14
1,36,31
1,39,34
1,44,38
1,49,47
1,55,51
0,95,103
0,101,108
0,7,4
1,26,18
1,29,18
0,94,78
1,22,11
1,37,17
0,40,19
1,55,35
0,60,49
0,64,58
1,90,81
0,94,89
0,20,17
0,78,72
1,90,80
1,132,130
0,8,15
0,25,52
0,43,64
0,103,114
1,3,0
0,13,10
1,46,53
1,95,79
1,100,83
0,124,115
1,30,22
1,36,25
1,39,28
0,60,54
1,83,69
0,87,75
0,105,101
1,27,16
0,91,60
1,28,14
1,81,81
0,82,85
1,96,97
0,26,31
1,50,55
0,67,65
0,76,69
0,93,90
0,8,11
0,19,22
0,53,50
1,33,30
0,72,80
1,81,84
1,84,86
0,101,99
0,23,25
1,48,48
0,73,65
1,51,57
0,101,110
1,16,13
1,20,14
0,71,74
1,90,91
0,97,102
0,33,44
1,57,69
0,27,31
0,51,60
0,88,86
1,103,104
1,106,106
0,93,92
0,21,20
1,73,69
0,60,45
1,75,54
0,102,102
0,4,4
0,29,57
1,41,66
0,93,109
0,12,13
0,17,17
0,35,40
0,55,56
1,27,27
0,55,55
0,57,59
0,81,76
1,99,80
1,17,9
0,23,14
0,27,18
0,55,42
0,93,84
0,9,21
0,52,59
0,54,65
0,98,111
0,20,14
1,29,29
1,32,31
0,35,36
0,50,54
0,52,60
0,82,96
0,93,104
0,44,66
0,66,81
0,18,32
0,22,34
0,43,53
0,29,25
0,56,54
0,80,72
0,2,0
0,12,8
0,27,17
1,26,23
0,89,76
0,36,42
1,47,55
0,83,96
0,79,85
0,94,98
0,3,5
0,3,7
0,67,73
1,73,79
0,78,79
0,20,30
0,42,44
0,65,69
0,69,73
0,79,86
0,83,92
0,38,30
1,53,49
1,55,58
1,65,60
1,67,52
1,78,61
1,86,64
0,42,33
0,62,56
0,78,84
0,93,98
1,15,6
1,30,23
1,36,27
0,36,34
0,53,54
1,61,62
0,84,75
0,49,46
1,61,52
0,67,59
1,76,69
0,18,15
1,25,19
1,36,26
1,94,78
0,55,51
0,55,51
0,23,19
0,47,43
0,51,45
1,56,49
0,87,81
0,98,96
1,84,84
0,84,84
0,86,86
1,110,116
0,124,129
1,128,132
0,128,135
0,11,12
0,15,16
0,25,21
0,50,51
0,76,85
0,85,90
0,103,107
0,15,11
1,48,37
1,69,64
0,84,85
1,5,2
0,30,37
0,96,91
1,102,99
1,10,12
1,43,44
0,57,54
0,108,96
0,13,11
1,16,22
1,21,29
0,21,29
0,41,54
0,53,74
0,43,43
0,63,60
0,106,108
0,18,19
0,34,54
0,34,56
0,51,72
0,68,83
0,77,86
0,81,92
1,10,2
0,37,20
0,43,38
0,79,82
0,31,34
0,36,36
1,71,97
0,81,105
0,26,23
0,73,59
0,20,12
1,49,37
1,54,39
0,10,2
0,21,15
0,32,27
1,24,21
0,99,88
0,50,48
0,96,88
0,14,20
0,59,83
1,20,23
1,26,30
0,28,35
0,74,78
1,107,92
1,24,19
1,27,19
0,41,47
1,51,61
1,11,2
0,87,90
0,2,9
0,2,4
0,7,11
1,61,55
1,12,4
1,18,11
0,24,26
0,78,91
1,86,93
1,52,38
1,7,8
0,66,72
0,19,33
0,5,11
1,10,11
0,55,64
0,31,22
0,34,33
1,41,36
0,4,10
0,4,10
1,57,61
0,58,57
0,58,57
1,65,66
0,81,84
0,10,10
0,37,47
0,44,62
0,34,35
0,10,8
0,63,60
1,29,31
0,40,41
0,18,14
1,4,12
0,37,42
1,107,107
0,80,83
0,107,103
0,64,49
0,78,73
1,48,51
0,1,6
1,6,13
1,24,22
1,78,76
0,21,35
1,39,50
0,9,2
1,26,20
0,42,45
0,55,59
1,60,61
0,11,11
0,16,17
1,23,23
0,82,89
0,94,96
0,102,102
0,22,28
1,25,28
0,25,30
1,49,45
1,90,89
0,71,68
0,24,24
0,29,26
1,79,86
1,86,92
0,88,97
0,91,106
0,76,79
1,86,83
0,73,72
1,78,72
0,52,59
0,52,59
0,59,64
0,27,30
0,53,69
1,84,92
1,88,95
0,11,10
1,62,50
1,69,57
0,71,57
0,12,11
0,13,19
1,31,35
0,60,77
0,4,0
0,45,53
0,71,75
0,12,13
0,66,66
0,70,68
0,72,68
0,96,92
0,104,106
1,53,62
0,64,72
0,89,98
0,94,98
1,111,110
0,2,0
1,33,41
0,33,43
1,39,58
0,22,32
0,45,55
1,62,63
0,90,84
0,4,2
0,21,26
0,23,34
0,72,92
0,35,52
0,22,30
0,65,63
1,29,20
0,50,50
0,57,60
0,95,109
0,13,19
0,108,114
0,108,114
0,42,53
1,83,110
0,6,8
0,73,71
0,73,76
0,77,84
1,84,90
1,64,72
0,68,89
0,78,92
1,57,64
1,11,14
0,62,77
0,76,90
0,12,22
0,70,73
1,55,46
0,71,58
0,34,29
1,45,45
0,47,45
1,78,69
0,91,85
0,42,50
0,97,79
1,76,62
0,88,69
0,94,79
0,19,28
1,80,79
0,21,17
0,10,16
0,77,71
1,39,38
0,45,34
0,86,77
0,27,17
0,86,90
0,26,30
1,83,94
0,33,33
0,57,70
0,61,70
0,70,68
0,101,84
0,77,75
0,24,30
0,35,46
0,28,24
0,88,78
1,36,28
0,29,42
1,82,82
1,76,79
1,87,89
0,87,89
0,27,20
0,32,24
1,49,36
1,52,38
0,66,74
1,80,58
0,80,58
1,34,29
0,25,20
0,27,20
0,39,28
0,55,47
1,97,98
0,106,113
1,5,2
1,9,10
0,43,53
1,59,65
0,64,70
0,108,98
1,24,26
0,28,32
0,12,11
0,29,39
0,54,61
0,36,17
0,90,58
0,24,26
0,9,19
0,28,28
0,75,70
1,30,26
0,40,32
1,36,17
1,81,64
0,29,16
1,68,62
0,42,39
0,31,36
1,31,30
1,23,21
0,34,26
0,27,9
0,43,26
0,66,66
0,68,68
0,72,100
0,85,91
0,85,95
0,46,45
0,81,87
0,17,10
0,58,47
0,102,72
0,95,98
1,28,22
0,66,59
0,20,18
0,32,25
0,39,54
0,75,73
1,71,56
1,75,51
0,56,69
0,81,81
0,74,69
0,41,41
1,92,96
1,3,2
0,23,24
0,24,21
0,70,78
0,6,2
1,41,48
1,44,52
1,29,23
0,77,79
0,58,62
0,8,11
1,52,69
1,50,54
1,85,102
0,55,45
1,10,5
0,20,31
1,55,53
0,6,2
0,16,25
0,51,56
1,38,41
0,43,52
0,14,18
0,54,64
0,92,71
0,20,18
0,80,88
0,23,16
0,85,70
1,27,16
0,59,56
0,71,59
0,27,23
0,57,54
1,60,57
1,66,60
1,48,31
0,69,50
0,62,59
1,100,86
1,39,44
1,54,41
1,57,43
0,94,77
0,58,65
0,14,8
0,32,30
1,60,51
0,69,60
0,73,69
1,92,84
0,6,3
1,18,14
0,40,38
1,21,18
0,26,24
0,65,71
0,82,84
1,12,17
0,70,78
0,107,100
0,36,32
0,29,29
1,67,60
1,26,13
0,26,13
0,35,49
1,29,26
0,101,109
0,60,51
0,2,2
0,35,51
1,104,106
1,74,83
0,77,92
0,17,22
1,51,60
1,53,40
0,110,93
0,40,27
0,37,43
0,21,17
0,99,102
0,33,49
1,43,41
1,50,45
1,98,106
0,82,76
0,11,26
1,11,4
0,40,29
0,2,3
1,74,67
1,52,39
0,69,57
1,90,76
0,23,24
1,84,96
0,98,89
1,66,64
0,88,78
1,93,84
0,27,38
1,23,18
0,92,81
0,33,40
0,37,35
1,88,62
0,80,75
0,49,41
0,53,47
1,75,71
0,113,114
0,69,75
0,8,6
0,51,43
0,0,0
0,86,97
0,59,60
0,31,18
0,86,77
1,19,22
1,44,43
1,107,91
0,24,18
0,51,76
0,35,43
0,46,54
0,66,67
0,105,103
1,76,102
0,81,107
1,108,108
1,110,115
1,85,72
1,102,88
1,67,62
1,84,85
0,57,49
1,78,75
1,10,2
0,13,6
1,49,57
0,63,65
0,84,95
0,3,7
0,69,73
0,24,17
1,66,68
0,2,0
1,5,5
1,23,26
0,102,107
1,5,2
1,65,56
1,70,62
0,70,74
0,62,58
1,102,84
1,16,17
0,46,54
0,96,94
0,2,4
0,59,54
0,2,6
1,22,29
0,56,69
1,11,13
0,36,48
1,102,105
0,120,124
1,13,4
0,90,83
1,77,58
1,3,0
0,14,12
0,83,65
0,8,10
0,25,32
0,40,53
0,87,93
1,10,8
0,40,37
0,45,43
0,73,74
0,56,65
1,15,29
0,85,74
1,84,86
0,3,6
0,11,16
0,62,65
0,110,112
1,113,85
0,120,91
0,7,13
0,84,101
0,17,28
1,98,98
0,92,97
0,52,55
1,103,109
0,14,29
0,92,86
0,39,63
0,60,75
0,92,104
0,0,0
0,69,74
0,55,86
1,3,2
0,14,8
0,24,19
0,47,43
0,67,77
0,49,42
0,20,18
0,99,102
0,79,88
0,94,112
0,31,21
1,8,11
1,50,66
0,12,13
1,51,48
1,54,54
0,85,101
1,7,8
0,91,99
0,1,4
1,74,84
0,19,14
0,95,98
0,55,60
0,103,119
0,98,109
1,77,80
1,97,111
0,0,0
1,59,66
0,59,66
1,92,84
0,15,9
0,0,2
0,2,4
0,8,9
0,2,7
1,29,32
1,32,32
1,105,115
1,19,18
0,40,54
0,25,33
0,67,90
1,47,52
0,103,98
1,98,100
1,17,16
0,29,38
0,82,91
1,19,15
0,24,26
1,41,41
0,58,59
0,110,110
1,96,86
0,49,52
0,73,83
0,18,14
0,84,103
0,18,26
0,4,3
0,88,99
1,74,67
0,12,12
1,81,81
1,64,75
0,81,77
0,20,25
0,62,66
0,60,53
1,23,22
0,71,57
1,74,63
0,112,97
1,54,57
1,3,2
1,40,28
1,22,27
0,25,18
1,3,2
0,12,13
1,46,37
0,32,29
1,81,69
0,46,58
0,88,102
0,9,6
0,68,51
0,70,53
0,96,72
1,81,86
0,85,95
0,23,9
1,82,74
1,102,99
0,49,53
0,59,59
1,34,33
0,64,68
1,64,49
1,106,95
0,61,47
1,22,21
0,65,66
0,84,78
0,16,11
0,56,51
1,59,54
1,55,51
1,93,86
0,68,75
0,90,97
0,16,19
0,6,10
1,26,38
0,54,58
0,13,10
0,45,46
1,72,73
0,11,6
1,49,36
0,52,36
0,60,46
0,17,12
1,43,42
0,63,52
1,5,8
0,66,74
1,46,50
1,83,82
0,83,82
1,9,2
1,24,10
0,62,48
0,83,83
0,49,61
0,31,33
1,8,2
1,56,51
0,52,51
1,27,31
0,60,65
1,5,4
0,8,7
0,20,13
1,58,46
0,81,63
0,90,70
1,9,4
0,9,6
0,32,21
0,51,57
0,6,6
0,43,28
0,0,0
1,60,55
0,0,0
0,4,3
1,13,8
0,24,16
0,55,37
1,60,39
0,80,48
1,3,4
1,6,4
1,12,10
0,39,43
1,50,57
0,92,94
1,3,0
0,80,72
0,52,60
0,43,41
0,43,43
0,50,65
1,84,82
0,97,98
0,52,54
1,65,57
0,8,2
0,101,97
0,6,8
0,82,87
0,85,94
1,50,41
1,54,56
0,58,60
0,69,66
0,69,72
0,72,74
1,14,10
1,28,21
0,62,73
0,69,58
0,85,92
0,51,40
0,62,59
0,47,35
0,64,44
0,64,44
1,44,49
0,106,111
1,13,8
0,4,4
0,61,56
0,72,66
1,48,58
0,65,71
1,44,44
1,50,48
1,66,53
0,66,56
0,66,56
0,24,9
0,52,55
1,11,15
0,43,46
0,2,8
1,59,61
0,91,97
1,4,2
0,39,48
0,56,58
1,59,61
1,84,91
0,39,52
0,55,79
0,46,42
0,0,0
0,17,22
0,44,59
0,51,70
0,6,5
0,47,48
1,61,69
1,64,74
0,64,79
0,67,68
0,49,53
1,71,74
1,74,75
1,77,79
1,7,0
1,10,5
0,55,63
0,2,5
1,13,11
0,43,46
0,48,53
1,52,54
0,20,19
1,44,52
1,6,4
0,19,22
1,47,51
1,63,68
1,68,68
0,7,10
1,9,6
1,56,31
0,56,34
0,58,34
0,77,47
1,9,10
0,15,19
0,66,47
0,14,15
1,81,77
0,49,47
0,16,13
1,54,46
1,69,61
0,0,2
1,49,44
0,56,46
0,41,30
0,52,40
0,54,48
1,58,41
1,66,47
0,13,13
0,15,13
1,21,6
0,69,55
0,78,57
1,48,56
1,5,4
1,10,11
1,13,13
1,18,13
1,65,53
0,7,7
0,16,17
0,2,0
0,12,8
0,94,56
0,13,9
1,55,50
0,61,66
1,5,2
1,62,52
0,73,70
1,66,42
0,47,43
0,58,52
0,7,4
1,47,52
0,80,73
0,2,0
1,40,41
1,52,59
0,60,51
1,52,48
1,90,88
0,0,0
1,21,25
1,3,0
0,36,51
0,55,72
0,68,74
0,35,38
0,60,53
1,21,24
0,54,71
1,20,12
1,46,28
0,75,59
0,77,61
0,86,68
1,7,10
0,6,4
0,12,6
0,70,53
0,104,92
1,10,12
0,16,18
1,47,42
1,57,47
0,10,9
0,41,34
1,5,2
0,16,15
0,53,41
0,56,50
0,41,56
0,60,48
1,12,17
0,82,95
1,85,97
1,67,41
0,76,55
1,49,42
1,60,44
1,93,80
0,8,11
1,19,15
0,77,72
1,3,2
0,5,4
0,53,56
1,65,65
0,0,0
1,57,52
0,100,105
1,75,76
0,50,55
0,36,46
1,11,0
0,15,2
1,60,52
1,89,66
0,1,0
0,9,13
1,69,61
0,74,68
1,86,72
0,6,8
1,82,55
1,57,46
1,65,64
1,12,8
0,47,40
0,18,21
0,2,2
1,10,8
1,47,55
0,49,50
0,60,58
1,16,12
0,6,10
0,53,58
0,103,116
1,39,60
0,44,63
1,80,80
0,2,1
1,9,6
0,11,11
0,46,51
0,2,2
0,40,35
1,43,35
0,59,59
0,103,94
0,63,66
0,79,83
0,4,8
1,36,48
0,45,56
0,56,75
1,13,6
0,37,36
1,78,84
1,101,97
0,105,110
0,10,21
0,28,51
1,62,87
0,88,107
0,68,71
0,96,85
0,104,93
0,106,97
0,52,42
0,12,24
0,32,21
1,76,83
0,11,22
1,24,28
0,62,79
0,27,46
1,80,101
0,60,58
0,60,62
0,35,38
0,68,80
1,78,85
0,89,89
0,25,31
0,32,34
0,67,73
1,67,88
1,70,90
1,94,111
1,69,62
1,23,17
1,39,29
1,77,72
1,40,45
0,75,86
0,26,18
0,81,95
0,77,67
0,37,19
1,46,29
0,59,42
1,72,58
0,65,82
0,75,97
0,81,75
0,86,75
0,31,34
0,80,66
1,95,71
0,22,25
1,70,69
0,103,100
1,13,13
0,85,66
0,24,28
1,40,36
1,29,14
0,42,23
1,49,27
1,81,54
1,106,84
0,29,34
0,23,23
0,110,108
1,50,41
1,83,75
0,82,73
1,104,72
0,9,7
1,80,87
0,80,87
1,36,32
1,41,35
1,63,63
0,63,66
1,36,18
1,68,72
0,70,77
0,11,14
0,17,24
1,18,18
0,25,22
1,33,26
0,79,81
0,34,26
1,52,39
1,68,60
0,82,69
0,120,104
0,93,75
0,105,89
1,93,92
0,48,40
0,70,60
0,43,52
0,82,95
1,90,101
1,22,21
0,24,24
0,28,27
1,90,76
0,27,26
1,60,72
1,65,75
1,70,80
1,88,88
0,31,39
0,31,41
1,78,62
0,81,64
1,22,12
1,46,42
0,17,21
0,79,77
0,89,86
1,84,87
0,21,30
1,26,25
1,73,72
0,82,88
0,14,16
0,19,21
0,11,17
1,18,23
0,22,27
1,25,27
0,89,98
0,67,76
0,24,25
1,73,70
0,35,35
1,45,44
0,55,56
0,33,32
0,44,35
1,83,88
0,27,39
0,86,98
0,86,98
0,29,31
0,61,57
0,29,27
1,32,31
1,35,32
0,75,90
0,31,21
1,101,86
0,17,32
1,50,43
0,75,59
1,89,63
0,20,21
1,20,15
0,87,55
0,91,65
0,38,31
0,97,88
0,23,39
1,24,21
0,44,40
1,25,37
0,74,69
0,12,24
0,20,24
1,62,83
0,30,29
0,35,25
0,98,87
1,28,21
0,40,45
0,65,91
0,60,75
0,59,70
1,20,21
1,81,81
1,93,96
0,32,28
0,33,30
1,36,30
0,82,72
0,36,47
1,66,60
0,4,4
1,65,64
1,30,32
0,26,21
0,75,80
0,23,29
1,32,34
0,69,89
0,28,30
1,11,10
1,71,86
0,6,4
0,6,6
0,48,57
0,7,2
1,39,39
0,41,47
0,8,4
1,27,27
0,29,18
0,63,61
1,16,22
1,50,53
1,18,11
0,58,66
0,67,70
1,67,66
1,76,72
0,17,6
1,3,2
0,3,2
0,52,74
1,5,2
1,71,63
0,87,93
0,106,123
1,76,88
0,23,25
0,87,84
0,21,25
0,60,60
0,80,94
0,92,68
0,73,71
0,31,45
0,76,73
0,86,83
0,101,91
0,42,47
1,87,49
1,29,25
0,74,72
0,8,16
0,20,28
1,82,80
1,60,75
0,67,79
0,49,33
0,16,9
0,76,87
1,58,61
0,91,116
1,35,28
0,83,73
1,78,79
1,26,22
0,71,82
0,14,16
1,76,88
0,46,90
0,64,96
0,74,89
1,81,70
0,66,64
0,11,8
0,75,73
1,13,22
0,14,6
0,69,70
1,65,65
0,47,52
1,59,65
1,19,28
0,9,18
1,57,58
1,77,54
1,77,70
0,6,2
0,80,71
0,2,2
0,10,17
1,17,16
0,86,95
0,0,2
1,65,72
0,29,37
1,30,28
1,81,80
0,47,66
0,47,68
0,23,32
0,77,69
0,86,91
0,86,93
0,91,94
1,5,2
0,33,54
0,14,13
0,55,49
0,73,65
0,76,71
0,97,93
0,9,8
1,72,77
0,9,7
1,14,7
0,20,13
0,68,50
1,34,25
0,36,27
0,47,38
1,81,49
1,13,9
1,16,9
0,6,6
1,26,16
0,31,29
0,32,32
0,41,48
0,23,30
0,23,30
0,37,43
0,61,70
0,9,12
0,6,9
0,6,11
0,49,80
0,65,86
0,17,22
1,54,45
0,12,10
0,94,82
1,29,20
