Outcome..1.if.made..0.otherwise.,Team_Score,Opponent_Score
1,13,15
0,13,17
0,34,49
0,41,54
1,45,56
1,51,60
1,70,79
1,73,80
1,75,82
1,82,85
1,88,88
0,0,4
1,90,98
0,63,60
0,71,71
1,83,87
1,87,94
0,93,102
1,6,4
1,17,12
0,31,20
0,31,22
0,61,48
0,74,58
0,93,82
1,101,88
0,0,4
0,10,15
1,71,79
0,82,88
1,84,88
1,88,88
0,91,94
0,94,98
0,7,11
1,19,22
0,31,24
0,51,36
1,55,42
1,66,46
1,78,58
0,83,64
1,101,92
1,113,111
1,115,113
1,2,0
1,10,12
1,22,24
1,48,42
1,64,58
1,100,87
0,102,95
1,10,6
0,23,12
0,25,19
1,30,30
0,63,54
0,102,102
0,102,104
0,107,108
0,7,8
0,14,18
1,20,22
1,22,22
0,26,26
1,44,56
1,47,56
1,58,67
0,63,71
1,91,100
0,91,100
1,96,102
1,99,104
1,11,9
1,15,15
1,42,52
0,44,58
1,79,94
0,82,95
0,84,97
0,4,11
1,6,13
1,23,48
0,23,50
0,27,54
1,33,60
0,49,79
0,85,88
1,91,96
1,97,96
1,100,96
0,104,105
1,108,105
0,0,0
1,12,12
1,14,12
1,53,42
0,57,45
1,59,47
1,61,49
0,76,64
0,83,70
0,0,5
1,17,17
0,54,46
1,62,52
1,73,65
0,75,67
1,30,18
0,30,20
0,35,22
0,35,22
0,52,34
0,60,40
0,66,53
0,10,10
0,16,14
0,35,29
0,35,35
1,38,37
1,46,46
1,48,53
1,54,53
1,58,53
0,62,59
0,77,74
0,79,76
1,84,78
1,86,80
0,0,0
1,30,27
0,30,27
1,44,39
0,46,43
1,54,47
1,58,49
1,69,65
1,79,71
1,82,73
1,3,6
0,15,19
0,19,29
1,44,46
1,88,100
1,97,111
1,23,25
0,57,47
1,67,57
0,108,100
0,117,114
0,119,117
1,19,25
1,55,54
0,66,67
1,75,74
1,84,79
1,88,89
0,102,98
1,104,99
1,20,12
0,27,24
0,49,46
1,64,52
0,21,20
0,33,30
1,65,60
1,67,60
1,71,70
0,71,72
1,75,78
1,77,78
1,81,86
0,82,89
1,98,95
1,114,114
0,0,0
0,11,10
0,26,29
1,46,42
0,49,48
1,51,49
1,62,60
1,11,11
1,13,15
0,15,15
0,19,18
1,43,46
1,59,68
1,61,68
1,63,68
1,65,68
0,75,74
0,6,8
0,21,27
1,44,43
1,50,49
1,66,65
0,4,5
0,7,7
1,18,23
1,22,27
0,33,43
0,35,43
1,47,50
1,50,55
1,57,63
0,84,98
1,4,5
1,18,18
1,20,18
0,69,81
0,74,85
1,76,85
1,86,89
0,88,91
0,25,28
1,58,60
0,59,66
0,65,68
0,75,74
1,84,97
1,92,106
1,94,110
1,96,112
0,19,18
0,25,25
0,31,32
1,49,51
0,63,61
0,79,72
1,81,74
0,98,79
1,68,43
0,76,57
0,89,80
1,102,98
0,3,6
1,5,8
0,13,18
1,22,28
0,35,43
1,39,43
0,49,56
0,55,63
0,84,91
0,89,95
1,17,17
1,28,25
0,34,31
0,46,53
1,52,69
0,54,71
1,56,74
1,5,2
1,20,19
1,49,49
0,71,84
0,73,91
0,4,7
0,12,13
1,13,11
0,32,28
0,82,68
0,82,68
0,82,70
1,84,72
0,84,72
0,93,79
1,34,31
0,34,31
1,63,64
0,63,66
0,5,10
1,18,24
0,80,89
0,25,26
1,27,30
1,51,64
0,63,79
0,90,99
1,11,12
1,17,16
1,48,48
1,56,54
0,56,60
0,58,67
0,64,73
1,79,81
0,80,85
0,87,86
0,87,89
0,89,93
1,98,100
0,106,117
0,43,31
0,45,35
1,69,57
1,86,62
0,2,2
1,21,11
1,37,27
1,55,49
1,60,51
1,62,56
0,77,78
0,79,80
0,11,18
1,30,39
1,47,54
1,81,93
1,4,4
1,8,8
1,14,12
1,16,12
1,22,14
0,43,33
1,56,43
1,61,43
0,66,45
0,100,89
1,10,8
1,55,29
1,6,4
1,17,16
1,39,38
1,45,42
0,47,46
1,76,79
0,78,86
0,82,96
1,96,104
1,10,2
1,12,2
1,16,13
0,36,37
0,38,41
0,78,80
0,80,84
1,90,94
0,90,98
1,19,14
0,19,17
1,39,43
1,41,43
0,44,47
0,66,71
0,69,77
1,75,84
1,85,88
1,101,103
0,11,8
0,16,8
1,23,15
0,30,31
0,30,35
1,32,35
0,36,43
1,38,45
0,40,47
0,44,59
0,6,5
1,53,55
0,55,55
0,58,57
0,62,64
1,88,80
1,92,80
0,3,8
1,6,10
1,17,18
1,25,18
0,54,49
0,73,63
0,73,68
1,75,70
0,46,57
1,52,67
0,10,16
0,12,21
1,31,41
0,33,46
1,44,57
0,45,59
1,50,59
0,66,67
0,76,71
0,6,8
1,22,39
1,51,51
0,51,55
0,5,15
0,8,25
1,12,29
1,14,31
0,17,31
0,63,71
1,70,77
1,11,12
1,61,58
0,68,60
1,76,64
0,22,16
1,42,36
0,42,38
0,52,51
0,61,67
0,78,84
1,85,89
0,92,95
0,9,10
1,13,10
1,17,18
0,24,39
0,30,45
0,30,52
0,41,59
0,60,82
0,60,82
0,60,82
0,0,6
0,6,14
1,21,39
0,30,49
1,32,49
0,3,13
1,11,20
0,11,26
0,11,26
1,46,63
0,53,67
1,70,81
1,72,81
0,83,94
1,89,99
1,13,14
0,15,16
0,20,16
0,48,41
0,48,47
0,72,71
0,82,71
0,86,90
1,91,95
0,16,3
1,27,9
0,35,24
1,41,28
1,62,49
1,70,55
0,90,84
0,11,14
1,45,48
1,67,56
0,71,61
1,74,61
0,85,67
0,17,21
0,41,56
1,52,71
0,62,83
1,4,8
0,16,14
1,18,26
0,37,57
0,39,63
0,49,74
0,51,82
0,4,8
1,10,12
0,27,26
0,42,40
1,51,52
0,55,60
0,14,18
0,18,26
1,34,45
1,36,47
0,47,50
1,49,50
0,71,68
0,81,77
1,87,86
0,6,12
1,15,20
1,17,22
0,26,28
0,45,50
0,48,56
1,50,58
0,60,78
0,62,87
0,64,94
0,78,100
0,78,102
1,66,63
0,6,0
1,34,35
1,42,44
0,47,58
0,58,63
1,67,65
1,9,10
1,47,58
0,49,60
0,61,74
0,72,80
1,89,92
0,93,96
0,95,105
1,97,108
0,102,120
1,4,0
1,10,6
1,20,13
0,30,26
1,35,32
1,42,32
0,49,34
1,76,59
0,84,65
0,86,74
1,91,81
0,91,81
0,96,96
0,96,96
1,17,18
1,22,18
1,24,21
0,42,42
1,55,47
0,13,10
1,24,17
0,43,36
1,54,45
1,56,48
0,62,52
0,65,64
1,87,89
1,8,11
1,20,20
0,44,50
1,48,53
0,82,93
0,84,97
0,2,0
1,8,4
1,29,29
0,39,37
0,39,37
0,50,63
0,51,69
0,57,76
0,60,78
0,60,79
0,70,89
1,7,9
1,10,11
1,12,12
0,17,25
1,22,31
0,23,36
0,29,42
1,31,43
1,33,43
1,40,46
1,48,58
0,50,60
0,58,68
0,60,70
0,66,79
0,72,81
1,87,100
1,99,108
0,32,26
1,42,31
1,58,46
1,73,75
1,96,102
0,103,110
0,120,132
1,5,8
1,21,21
1,29,27
1,60,54
1,62,58
0,73,66
0,83,77
1,87,81
0,102,106
1,6,4
0,8,7
0,12,9
0,24,19
0,27,19
1,61,61
0,67,66
0,87,83
0,89,86
0,98,98
0,101,102
0,18,17
0,28,31
0,35,35
0,50,55
0,58,64
0,60,64
0,73,69
1,92,84
1,96,91
0,100,93
0,100,94
0,75,64
0,87,80
0,87,80
0,35,33
0,42,38
1,61,52
0,2,5
1,4,5
0,15,25
1,18,27
0,42,59
1,46,62
0,47,62
1,4,2
0,11,13
0,20,26
1,42,39
1,46,44
0,46,47
0,55,60
0,55,63
1,66,71
0,76,84
1,92,100
1,2,2
0,14,15
0,14,19
0,25,34
1,27,36
0,27,39
0,36,48
1,38,50
1,49,56
1,57,67
1,81,89
1,91,95
0,0,2
1,4,4
0,15,12
0,27,24
1,29,24
1,31,24
0,57,53
1,79,70
1,82,72
0,84,76
0,93,90
0,11,12
0,19,18
0,24,36
0,41,54
0,41,54
0,43,58
0,0,3
1,60,62
0,5,7
0,6,7
0,19,17
1,25,17
1,2,0
0,5,0
0,51,47
0,27,27
1,31,29
1,33,31
0,60,64
1,13,10
1,35,36
0,65,63
0,96,90
0,25,38
0,72,81
1,77,82
1,84,86
0,86,91
1,2,2
0,13,13
0,85,100
0,85,100
1,89,102
1,13,4
1,18,20
1,39,39
0,0,7
0,0,7
0,9,19
1,11,19
1,24,40
0,26,45
0,33,51
0,35,52
1,42,56
0,58,76
1,4,2
1,14,12
1,26,23
1,41,48
0,77,80
1,103,106
0,104,108
0,104,111
1,3,2
0,22,13
0,26,15
0,55,44
0,55,47
0,55,47
1,69,75
0,70,80
1,86,87
0,95,93
1,106,100
0,106,100
0,106,100
1,20,19
0,24,24
0,42,39
0,49,48
0,57,52
0,59,52
1,78,62
1,80,62
0,85,76
0,10,11
0,17,17
0,49,59
0,61,66
1,84,91
0,90,91
1,111,112
1,37,40
0,64,65
1,93,97
1,108,102
1,110,105
0,0,0
1,9,9
0,9,9
0,9,11
1,16,11
0,55,42
0,65,52
1,67,53
0,36,18
0,51,31
1,70,41
1,80,49
0,4,7
0,17,18
0,21,24
0,21,24
1,35,46
0,36,46
1,39,46
0,45,56
1,49,58
0,61,63
1,69,70
0,69,70
1,75,77
0,76,77
1,69,79
1,84,91
1,86,93
1,94,100
0,25,16
0,26,22
1,38,43
1,40,43
0,45,49
0,53,62
1,57,62
0,60,64
0,60,68
1,71,77
1,93,97
0,103,104
0,14,16
1,33,31
0,60,43
0,64,53
1,66,53
1,73,55
1,83,64
0,4,8
0,7,10
0,14,18
0,16,20
1,29,39
1,36,44
0,36,46
0,37,50
1,42,52
0,62,74
0,13,8
1,25,23
0,26,23
0,30,25
0,30,25
1,40,38
0,41,38
1,45,40
1,68,59
0,75,68
0,81,80
0,84,82
1,86,86
1,5,4
1,14,8
0,16,11
1,51,52
1,54,54
0,65,64
1,67,66
0,89,89
0,91,90
1,95,93
0,104,104
1,110,106
0,114,109
0,114,109
0,9,10
0,11,18
1,26,33
1,69,78
1,79,90
1,52,41
1,70,58
1,85,80
0,96,89
1,103,101
0,63,66
0,67,75
1,75,85
1,2,2
1,10,8
1,16,21
1,30,40
0,34,47
0,48,61
1,7,4
1,21,16
1,29,24
0,30,27
1,39,32
0,58,47
0,78,67
1,2,0
0,10,10
1,18,18
1,47,32
1,70,61
0,75,69
1,94,90
0,101,103
1,10,4
1,22,18
1,42,38
0,46,46
1,48,46
0,52,49
0,60,51
1,62,51
1,17,18
0,17,18
0,65,67
1,75,72
0,0,0
1,36,21
0,36,23
0,49,37
0,54,39
1,56,39
0,60,48
0,88,78
1,90,82
1,99,86
1,105,91
1,10,5
1,28,19
0,33,22
1,35,26
1,37,28
0,45,43
1,64,62
1,66,64
0,74,68
1,83,81
0,87,86
1,89,89
0,98,98
1,108,112
0,111,114
1,14,12
1,20,20
1,52,47
1,99,98
1,101,98
1,2,0
1,31,20
0,34,21
1,48,43
0,66,73
1,87,89
0,101,97
0,9,10
0,31,30
1,33,30
1,64,72
0,70,76
1,72,78
0,74,78
0,82,88
1,97,93
0,104,98
0,0,4
0,2,15
0,2,19
0,37,59
0,44,66
0,44,68
0,50,74
1,10,14
0,13,26
0,20,35
1,26,46
0,37,62
0,41,77
0,82,103
1,84,103
1,86,108
0,9,2
1,64,37
0,75,53
0,81,63
1,93,75
0,99,86
1,24,25
1,42,44
1,48,46
0,48,51
0,55,53
1,65,65
0,82,79
1,87,85
0,87,87
1,93,93
0,13,26
1,23,38
0,30,40
1,36,46
0,75,76
0,85,78
0,88,80
1,4,0
0,9,3
0,11,11
0,39,38
1,41,38
0,49,47
1,66,70
1,70,72
0,115,104
0,4,6
0,17,16
1,29,23
0,48,49
1,76,80
0,78,85
1,88,89
1,96,94
0,98,98
0,100,102
1,2,0
1,8,4
0,14,9
0,14,11
1,16,15
0,21,22
0,27,27
0,33,40
0,35,44
1,51,57
0,83,87
0,8,2
0,21,11
1,43,43
1,45,48
1,49,54
1,91,100
1,2,2
1,8,6
0,56,43
1,38,22
0,96,75
1,104,83
1,11,13
1,15,17
0,15,21
0,35,40
1,39,41
1,41,41
1,54,50
0,56,53
1,60,55
0,60,59
1,66,64
0,66,67
0,87,89
1,89,89
1,91,91
0,93,91
0,95,91
0,106,104
0,4,5
0,4,5
0,11,16
0,25,28
1,29,30
1,41,40
0,49,49
0,51,52
1,53,52
0,62,58
0,68,64
0,76,72
0,88,84
1,22,17
1,40,35
1,70,67
0,87,85
1,5,4
1,18,21
0,18,27
0,23,29
1,27,33
0,29,35
0,34,40
0,39,52
0,44,58
1,47,58
0,58,74
0,60,77
1,8,10
1,30,29
1,32,39
1,38,48
0,40,48
1,48,51
0,57,53
1,74,77
1,78,83
0,80,83
1,88,90
1,96,96
0,0,2
1,67,76
0,86,100
0,87,104
0,32,33
0,33,35
1,37,36
0,37,38
1,41,42
1,50,49
1,56,50
0,59,54
0,63,56
0,85,68
0,87,71
1,8,4
1,11,8
1,19,15
0,19,17
0,22,22
1,24,22
1,27,25
1,31,42
1,35,48
1,50,55
1,52,55
0,58,57
0,60,62
0,60,64
0,63,70
1,74,87
1,80,87
1,84,90
0,11,13
1,31,36
0,31,38
0,31,38
1,35,38
1,37,39
1,52,52
0,54,54
1,65,65
0,69,67
1,92,87
1,106,106
0,108,108
0,14,13
1,23,17
1,27,17
1,30,25
0,34,30
0,34,30
1,36,30
1,45,36
1,84,89
1,88,89
0,0,2
0,14,18
1,19,27
1,49,49
0,56,58
1,60,62
0,65,78
0,65,81
1,78,86
0,78,88
0,18,24
0,18,30
0,18,32
1,55,53
0,59,60
0,67,70
1,77,77
0,81,82
0,11,6
0,19,26
1,24,28
0,24,32
0,63,71
0,63,77
0,63,79
1,69,79
0,73,84
0,13,17
1,36,37
1,58,57
0,59,59
0,77,71
1,82,78
1,92,95
0,101,99
0,21,17
0,23,22
1,40,31
1,44,33
0,47,38
1,49,38
0,68,49
0,68,51
0,90,77
1,4,0
0,16,8
0,28,27
1,46,42
1,53,46
0,10,9
0,10,11
0,10,11
1,12,11
1,18,13
0,24,15
0,26,21
1,30,29
0,45,58
1,53,63
1,57,68
1,64,73
1,73,81
0,86,89
0,48,52
1,63,61
1,66,64
0,70,72
0,73,76
0,90,89
0,7,12
1,15,18
0,23,24
0,30,38
0,49,60
0,50,61
0,63,79
0,76,98
1,81,100
1,2,2
1,13,12
0,16,14
1,30,26
0,54,49
0,79,80
1,81,80
1,4,6
1,8,10
1,39,44
0,41,54
0,54,65
0,56,69
0,57,71
1,61,74
0,65,82
1,67,82
1,14,16
0,62,50
0,62,50
1,2,4
1,14,18
1,33,33
0,33,35
1,35,35
1,37,37
1,39,37
1,74,63
1,94,83
0,101,91
1,21,17
1,42,36
1,45,38
1,73,67
1,83,84
1,85,84
1,97,95
1,4,4
0,6,8
0,21,17
0,32,25
1,59,47
1,99,92
1,2,2
0,11,16
1,22,24
1,35,31
1,39,35
0,43,37
0,61,56
1,63,59
0,69,70
1,76,79
0,1,4
1,4,11
0,67,79
1,84,91
0,2,8
0,2,11
1,6,13
1,30,38
1,41,47
0,43,50
0,23,29
0,46,48
0,46,50
0,54,58
0,66,74
0,66,77
0,83,93
1,10,16
1,23,42
1,52,64
1,54,64
0,67,70
1,69,72
0,93,86
0,8,10
1,86,78
0,93,84
0,101,95
1,6,0
0,30,18
0,36,29
0,38,31
0,54,41
1,68,50
0,77,56
0,84,71
1,50,45
1,60,53
1,65,57
1,71,67
1,76,73
1,47,47
0,53,59
0,53,61
1,67,71
0,73,75
1,84,90
1,104,104
0,7,2
1,13,5
0,17,9
1,26,15
0,50,38
1,58,52
1,71,64
1,81,73
1,85,81
0,13,12
0,16,16
0,40,44
0,74,73
1,81,75
0,82,79
0,94,99
1,21,8
1,48,44
1,62,71
0,94,105
1,96,105
1,98,107
0,13,12
1,17,14
1,53,53
0,57,55
0,93,81
1,95,83
0,95,83
1,59,37
0,61,37
1,69,46
0,85,60
1,91,76
1,6,3
1,28,17
1,69,49
0,1,2
0,23,26
0,28,31
1,47,47
0,64,74
0,75,80
0,80,83
0,5,5
0,14,19
0,16,21
0,16,21
1,47,49
1,52,60
0,61,69
1,73,92
1,7,4
1,18,20
0,39,43
1,51,56
0,80,92
1,84,95
1,15,14
1,60,52
1,65,69
0,65,71
0,86,96
1,95,98
0,16,8
1,30,25
0,30,29
0,30,29
0,42,39
1,66,66
1,83,93
0,23,22
1,37,32
1,52,52
1,54,57
0,58,64
1,64,68
1,67,70
1,69,73
1,71,75
0,92,91
0,97,93
0,97,96
1,5,5
1,18,7
1,24,11
1,29,11
1,47,44
0,61,63
0,75,68
0,86,75
1,2,2
0,16,16
1,18,18
1,22,18
0,22,22
0,28,25
1,31,27
1,42,48
1,69,66
1,8,10
0,13,16
0,23,27
0,57,60
0,66,66
0,67,68
0,69,71
0,74,73
0,97,98
1,28,21
1,42,29
0,66,43
0,66,46
1,68,48
1,70,49
1,4,2
1,37,38
1,46,43
1,52,53
1,65,58
1,80,75
0,89,80
0,6,0
0,26,21
0,43,45
0,79,95
1,90,103
1,2,0
0,2,6
1,10,10
0,20,16
0,38,40
1,53,61
0,53,61
0,61,72
0,61,74
1,85,93
0,85,95
1,11,10
0,20,17
0,29,25
1,67,69
1,70,71
0,70,75
1,2,2
0,7,9
0,7,9
0,7,13
1,15,25
1,55,57
1,65,64
0,70,66
0,77,72
0,101,104
1,105,108
0,0,7
0,1,9
1,5,11
0,27,33
0,39,51
1,45,53
1,56,62
1,74,80
1,76,83
0,2,4
0,9,11
1,16,13
0,26,13
1,45,36
0,52,46
1,57,49
0,83,86
0,86,86
1,88,86
0,93,93
1,99,97
0,103,102
0,12,13
0,24,37
1,67,74
0,72,85
1,8,9
0,11,14
0,16,26
1,61,57
0,69,68
0,79,79
1,22,23
1,41,48
0,61,59
0,64,61
1,84,84
0,84,86
0,96,98
1,98,100
1,102,102
1,46,47
0,55,55
1,59,57
0,74,70
1,80,72
1,92,87
1,94,95
1,96,97
0,18,14
0,18,14
0,40,28
1,47,39
0,51,52
0,51,53
1,65,71
1,11,8
0,12,8
1,21,15
0,22,22
0,55,61
1,80,80
0,88,84
1,92,84
0,111,108
0,28,29
0,39,36
0,80,88
0,95,94
0,1,4
0,22,19
1,36,36
0,58,62
1,90,93
1,10,2
1,14,8
0,49,52
0,49,56
0,49,56
1,88,94
0,9,13
0,23,31
0,25,33
1,54,63
0,72,80
1,97,106
0,0,2
0,6,6
1,14,8
1,29,25
1,45,42
1,50,52
1,61,60
1,73,67
1,80,74
0,86,88
1,90,88
1,97,94
0,103,96
0,110,103
1,4,0
1,22,18
0,26,25
1,30,29
1,37,35
1,44,42
1,56,53
0,61,61
1,74,74
0,104,100
1,4,6
1,6,6
1,12,18
0,30,39
0,37,47
0,41,50
1,43,52
1,55,63
1,63,63
0,66,66
0,68,66
0,79,71
0,20,22
1,46,50
0,48,50
0,48,50
1,59,52
1,61,58
1,65,58
1,90,84
0,99,100
1,6,6
1,20,23
1,23,28
1,46,54
0,55,61
1,57,63
1,61,67
1,66,71
1,83,86
0,87,89
0,88,89
0,88,89
0,98,100
0,98,100
0,98,103
0,13,21
0,48,62
1,54,78
1,65,87
1,88,102
1,93,105
1,23,20
1,25,20
1,27,23
1,29,25
0,39,40
0,39,40
0,53,52
0,55,55
1,57,56
0,71,86
0,17,19
1,32,36
0,32,38
1,45,49
1,55,60
1,62,63
1,79,76
0,90,84
0,90,87
1,9,11
0,18,24
0,33,47
1,37,55
1,61,77
1,63,77
0,67,81
0,75,83
1,4,2
1,8,5
1,14,9
0,14,9
0,19,9
0,24,15
0,51,36
0,65,48
1,67,48
1,14,12
1,23,20
1,25,20
1,45,41
1,69,67
1,71,70
1,76,77
1,82,80
0,0,0
1,5,4
1,7,9
1,28,25
1,46,45
0,63,54
1,80,75
0,93,90
0,93,92
1,105,104
1,2,0
1,46,43
0,47,45
0,2,5
1,6,8
1,19,18
1,46,40
0,64,64
0,71,77
0,83,90
1,10,10
1,14,12
0,19,17
1,25,19
1,32,21
0,37,29
0,60,54
0,82,72
1,2,0
0,6,10
1,35,28
0,41,40
1,6,10
0,21,29
0,23,30
0,30,37
1,41,43
1,56,56
0,70,72
1,85,81
1,31,36
1,33,36
0,0,0
1,4,2
1,10,2
1,20,16
1,26,22
1,48,42
0,87,78
0,99,94
1,28,20
1,33,26
1,52,48
1,62,54
0,63,54
1,78,64
1,6,9
1,36,34
1,43,46
0,48,50
0,50,54
0,62,68
1,110,112
1,10,11
1,23,14
0,24,15
1,36,27
1,40,29
1,42,29
1,52,35
0,61,41
0,68,51
1,72,58
1,22,14
0,24,15
0,66,62
0,68,62
0,68,62
1,83,68
1,8,9
1,31,35
1,50,51
0,50,57
1,52,57
0,73,76
1,75,76
1,84,82
0,88,87
0,100,94
0,2,0
1,11,7
0,11,9
1,21,21
0,36,40
1,45,47
0,51,51
1,71,64
1,78,73
0,16,14
0,24,24
1,33,32
1,61,48
1,69,54
1,98,81
0,14,10
1,19,13
0,21,13
1,26,13
1,28,18
1,46,32
1,55,36
1,59,44
1,62,49
0,62,51
0,74,69
1,80,76
0,84,83
1,86,87
1,88,91
0,90,95
1,17,18
0,19,18
0,19,18
0,31,36
0,36,42
0,36,45
0,38,46
1,51,56
0,81,84
0,85,90
0,90,96
1,2,12
1,9,16
1,25,38
1,32,40
1,36,40
1,43,41
0,49,43
0,54,49
1,62,51
0,78,74
0,79,74
1,4,0
1,29,19
0,29,21
0,33,22
0,72,66
0,76,74
0,76,76
0,95,94
1,22,9
1,24,11
1,33,23
1,73,51
1,30,23
1,46,34
1,52,41
0,52,47
0,57,52
0,67,65
1,78,82
0,92,94
0,2,7
1,8,12
0,15,14
0,19,18
1,34,26
0,55,50
1,59,52
0,65,62
1,71,66
1,74,68
0,78,72
0,82,83
1,86,87
0,86,91
0,2,4
1,4,6
0,15,22
0,27,29
1,29,29
0,31,33
0,54,57
0,57,63
0,61,67
1,86,88
1,92,95
0,113,116
0,9,7
0,31,28
1,60,46
1,70,53
0,75,60
1,77,63
1,96,88
0,102,95
1,104,95
1,2,3
1,23,26
0,54,57
0,61,61
1,63,63
0,77,71
0,83,75
0,95,90
1,101,99
0,104,104
1,110,107
1,115,114
1,28,31
1,30,31
0,62,63
1,90,84
1,106,103
1,111,109
0,111,112
1,25,24
1,71,61
1,81,64
1,92,76
1,94,78
1,18,17
1,37,34
1,43,40
0,63,56
1,69,62
1,86,79
0,106,99
