Outcome..1.if.made..0.otherwise.,Team_Score,Opponent_Score
1,17,21
0,32,46
0,38,52
1,47,62
1,2,0
0,2,2
1,15,9
1,17,11
0,41,23
1,49,31
1,57,38
0,60,40
1,62,42
1,73,53
1,77,64
1,83,80
1,88,85
0,2,7
1,7,11
1,11,14
1,15,19
0,34,43
0,36,45
0,37,47
0,38,52
0,52,67
1,54,69
0,59,71
1,68,84
1,77,94
1,79,96
0,12,14
0,70,72
1,72,74
0,4,8
0,6,10
0,16,15
0,19,15
1,44,38
1,65,57
1,81,80
1,101,98
0,101,98
1,2,5
1,11,15
0,18,21
1,20,21
1,30,34
0,38,38
1,44,43
1,48,46
1,53,51
1,70,71
1,6,3
1,10,5
1,35,22
0,35,30
0,35,32
1,44,42
1,48,44
0,56,53
0,61,69
1,74,85
1,15,9
1,35,35
0,46,42
1,51,59
1,55,64
1,77,76
0,82,84
1,15,10
1,17,16
1,30,33
1,40,47
0,54,72
1,65,76
0,68,84
0,8,8
0,30,38
0,40,53
1,44,61
0,19,19
1,31,24
0,43,38
1,54,57
0,69,78
1,71,78
1,73,80
0,85,89
0,92,92
0,94,92
0,0,0
1,4,2
0,4,3
1,15,13
1,53,38
0,60,46
1,69,60
0,95,90
1,48,43
0,59,57
1,70,61
1,80,68
1,94,95
0,25,26
0,37,43
1,39,45
1,72,76
0,74,81
1,82,87
0,92,89
0,0,2
0,13,9
0,17,13
0,17,17
1,40,31
1,42,35
0,50,44
1,61,64
0,64,67
0,0,0
0,46,44
0,68,54
0,14,10
0,14,12
1,18,12
0,35,36
1,57,48
0,58,54
1,60,54
1,70,63
1,98,86
1,100,89
1,102,91
0,6,4
0,8,9
1,19,14
0,34,31
0,36,45
1,7,4
1,9,6
1,15,10
1,41,35
1,45,42
1,64,60
0,71,69
1,81,87
1,87,92
1,91,97
0,7,8
1,15,11
1,23,16
1,41,27
0,41,30
0,46,36
0,60,51
1,62,56
0,69,60
0,83,68
0,9,9
0,9,11
0,39,46
1,54,61
1,75,76
1,82,78
0,84,84
0,88,90
0,88,90
1,100,98
1,8,4
0,10,4
0,10,4
1,30,33
1,37,38
0,67,61
1,8,2
1,19,6
0,22,8
1,63,43
1,73,49
0,78,58
1,82,61
1,109,91
0,0,0
1,8,6
0,24,27
0,47,51
1,49,51
0,54,55
0,104,108
1,109,110
1,6,1
0,14,8
1,19,8
0,31,24
1,36,24
1,38,26
1,46,31
0,51,39
0,61,47
1,91,63
1,8,8
1,12,12
0,52,49
1,58,60
0,76,84
1,78,84
0,4,6
1,18,16
1,52,41
0,54,48
1,58,52
0,65,58
0,74,78
0,4,10
0,8,13
1,22,39
1,38,48
1,40,48
0,52,58
0,57,62
0,64,71
1,8,13
0,54,50
0,58,63
1,65,65
0,96,91
1,2,0
1,10,6
0,44,50
1,51,57
0,51,57
1,72,77
0,23,21
1,31,27
0,50,49
0,58,60
0,58,60
0,77,86
1,4,0
1,6,2
0,11,18
0,37,56
1,39,56
1,43,58
1,52,64
1,82,89
1,89,93
0,6,11
1,18,13
1,26,17
0,64,52
1,66,52
1,4,2
0,8,4
0,24,34
1,26,36
1,33,38
0,72,77
0,81,81
0,83,85
0,0,0
0,2,6
0,20,33
0,69,62
0,87,87
1,2,2
0,4,6
1,6,6
0,15,13
1,43,31
1,58,51
1,66,59
0,5,5
1,17,23
1,24,43
1,26,46
1,47,68
0,49,72
0,8,6
0,10,10
1,12,13
1,14,16
1,32,34
0,42,42
0,46,49
0,50,55
1,58,65
1,72,82
1,77,87
1,6,4
0,6,7
1,13,13
0,13,15
0,13,15
1,19,16
1,26,20
1,36,29
1,43,39
0,43,41
1,53,58
0,62,69
1,67,79
0,74,89
0,4,6
1,13,23
0,18,28
1,35,48
0,70,90
0,4,3
1,18,18
0,57,53
1,2,0
0,6,4
1,49,41
1,61,47
1,67,60
0,69,61
1,6,12
1,8,12
0,8,17
1,10,17
1,12,17
0,12,19
1,35,48
1,44,61
1,51,65
0,7,6
1,16,10
1,26,12
0,56,59
1,88,98
0,93,106
1,4,2
1,11,8
0,25,12
1,37,40
1,39,40
0,51,44
1,61,55
0,62,57
0,65,62
1,75,83
1,79,84
0,79,89
0,2,2
0,2,2
1,7,7
1,11,7
0,42,33
0,62,61
0,0,2
0,0,4
0,5,15
1,39,43
1,45,46
1,50,52
0,60,57
1,71,71
1,78,74
1,98,95
1,102,100
0,113,107
0,4,5
0,4,5
0,10,11
1,39,41
0,41,47
1,51,54
1,86,87
1,104,108
0,5,12
0,9,14
0,24,38
0,24,40
0,28,45
0,35,55
0,81,83
0,83,89
0,83,89
1,85,89
0,85,89
1,7,7
1,13,11
0,30,29
0,44,50
1,49,54
1,53,58
1,57,63
0,65,63
0,81,87
1,90,91
1,92,91
1,97,91
0,97,93
0,9,6
1,11,6
1,15,6
1,17,6
1,58,53
0,58,54
0,68,66
0,72,73
0,72,73
1,77,73
0,84,80
1,96,90
0,100,96
1,114,109
1,116,109
1,4,0
0,18,10
1,20,13
1,29,20
0,30,24
1,34,29
1,43,34
0,56,53
1,60,53
1,8,6
0,10,8
0,17,20
1,43,48
0,43,48
0,50,54
1,62,66
1,65,68
0,74,74
1,85,88
0,11,14
0,30,45
1,46,62
0,48,64
1,52,66
0,19,21
1,46,47
1,48,47
1,54,51
0,54,53
1,58,61
0,72,65
0,79,72
1,81,72
0,107,93
0,4,2
0,4,4
1,6,11
1,11,14
1,15,18
0,42,43
0,42,46
1,44,49
0,45,54
1,51,59
1,53,59
1,55,59
1,66,70
0,71,77
1,85,98
1,87,98
0,87,101
0,87,103
1,93,107
1,4,5
1,11,7
1,13,9
1,17,13
1,21,15
1,29,24
0,46,45
1,68,65
1,97,89
1,99,91
0,99,91
0,99,93
0,3,1
0,26,28
1,55,38
1,62,48
0,75,62
0,77,64
0,8,6
0,14,8
1,16,8
1,18,14
1,25,18
0,42,37
0,42,41
1,49,45
0,55,50
0,2,2
1,19,10
1,26,12
0,50,48
0,52,53
1,54,53
0,59,63
1,68,77
1,81,98
0,81,100
1,5,0
1,22,17
1,27,20
1,37,31
1,39,35
1,41,37
1,50,49
0,50,52
0,59,60
0,68,67
1,79,77
0,81,77
0,85,93
0,0,0
0,4,8
0,33,33
0,44,42
1,49,46
0,53,58
1,73,86
1,78,88
1,11,13
0,15,16
1,17,18
0,17,20
1,21,23
1,32,41
1,36,50
0,59,58
0,74,86
0,0,0
0,9,13
1,27,31
0,27,32
1,40,49
1,42,49
1,52,56
0,52,59
0,52,61
0,52,61
1,65,72
0,28,24
0,39,38
1,84,71
1,89,71
1,91,73
1,95,85
0,100,87
1,2,0
0,4,4
0,6,10
0,6,12
0,6,12
0,12,20
0,18,27
1,26,42
1,45,53
1,53,57
1,60,74
1,64,78
1,8,10
1,27,16
1,30,19
1,37,21
1,66,53
0,66,55
0,72,66
1,103,101
0,0,2
1,12,15
0,44,45
1,98,81
1,6,11
0,11,13
0,13,14
0,38,46
1,40,46
0,45,56
0,53,66
0,60,70
0,60,72
1,67,79
1,81,88
0,89,94
0,4,13
1,6,15
0,17,30
0,17,33
1,41,49
0,41,56
1,53,72
1,2,0
0,8,8
0,10,10
1,18,18
0,28,28
1,40,37
0,40,37
1,46,42
0,60,53
1,66,57
0,72,63
1,100,97
0,8,16
0,11,19
0,13,23
1,15,23
0,45,39
0,47,47
1,60,58
1,65,71
0,65,71
1,80,90
0,0,0
1,7,2
0,7,4
1,9,8
0,12,10
1,14,10
0,23,23
1,39,39
0,48,45
0,52,45
1,56,47
1,75,65
1,2,0
0,19,15
0,19,15
1,42,37
1,48,47
1,58,51
1,90,85
0,90,90
0,92,92
0,94,94
0,8,12
0,10,14
0,31,41
0,31,41
0,34,43
1,38,45
1,56,57
1,65,66
1,78,73
1,89,87
1,23,21
1,42,41
1,59,61
1,64,63
0,68,70
0,83,73
1,85,75
0,6,9
1,8,9
0,8,11
1,18,13
0,39,35
1,45,40
1,47,44
0,61,57
0,64,62
0,64,62
0,83,81
1,87,83
1,2,0
0,4,4
1,12,17
0,19,19
1,42,41
0,44,41
1,48,46
1,53,48
1,59,59
0,62,67
0,72,74
0,0,0
1,7,6
1,17,15
0,71,75
0,0,5
1,10,11
0,14,13
0,37,42
1,77,86
1,14,3
1,55,28
0,62,37
0,62,37
0,62,37
1,66,43
0,68,45
1,80,47
0,2,3
0,6,9
0,18,13
1,26,21
1,39,37
1,46,41
1,50,46
1,52,48
1,55,48
0,104,80
1,2,4
0,2,4
0,23,29
0,26,33
0,30,38
0,36,43
1,49,52
1,51,52
0,51,52
1,53,52
0,56,54
1,83,93
0,0,0
0,2,3
0,10,5
1,16,13
0,48,50
1,64,64
0,81,84
1,87,84
0,87,86
0,89,88
1,6,0
0,49,36
1,56,40
1,59,40
0,0,0
1,8,2
0,16,12
0,45,42
1,54,54
1,56,56
1,63,60
1,73,69
1,75,69
0,75,69
1,6,3
1,8,3
1,14,5
1,43,37
0,67,58
0,68,60
1,91,80
1,5,0
0,27,33
1,29,33
0,29,38
1,51,51
0,54,55
1,64,62
0,4,4
0,7,9
1,41,39
0,45,41
0,45,43
1,65,65
1,67,65
0,77,81
1,6,4
1,8,7
1,41,61
1,59,78
1,2,0
1,25,38
0,36,48
0,48,50
1,58,52
1,66,57
0,0,1
1,5,10
0,5,10
1,34,36
1,40,44
0,60,68
1,68,74
1,71,74
1,91,87
1,93,89
1,95,89
1,6,4
1,8,8
1,12,10
0,12,12
1,18,20
0,21,24
0,51,59
0,51,65
0,68,82
1,72,84
1,86,93
1,42,44
1,44,44
1,54,57
1,59,59
0,61,64
0,61,64
0,64,66
0,72,69
1,79,75
1,91,89
0,97,100
0,106,106
0,108,110
1,110,116
0,0,3
1,2,5
0,11,14
0,11,14
0,28,22
0,37,34
0,37,35
1,88,60
0,91,60
0,93,62
0,11,14
1,22,22
1,26,24
0,28,26
1,65,70
0,14,12
0,22,27
0,42,43
0,47,47
0,47,51
0,49,55
1,51,56
1,58,59
1,85,88
0,89,93
1,2,0
0,5,4
0,52,48
1,63,64
1,86,83
1,99,92
1,67,66
1,2,0
0,6,4
1,10,6
1,12,6
0,14,12
0,40,47
1,51,57
1,58,61
1,82,74
1,84,74
1,4,0
0,11,19
1,13,19
0,22,32
1,36,42
0,45,47
0,49,52
0,51,56
1,70,64
1,83,80
1,85,81
0,2,0
0,2,0
0,8,11
0,8,14
1,45,45
0,47,45
0,47,47
0,52,51
1,54,51
0,56,51
1,58,51
0,58,59
1,63,63
0,63,66
0,0,0
1,4,2
1,16,7
1,24,17
1,39,33
1,46,41
0,54,55
1,56,60
1,59,71
0,69,85
0,77,94
0,8,13
1,18,24
1,34,44
0,45,56
1,49,60
1,52,60
1,54,60
1,60,64
1,64,66
0,69,68
1,71,71
0,79,79
0,79,81
0,0,0
1,2,0
1,6,9
1,8,11
0,12,16
1,46,46
1,48,49
1,74,57
0,80,68
1,106,96
1,108,98
0,7,8
1,40,43
0,96,84
1,4,6
1,8,14
1,21,41
0,26,44
0,39,55
1,48,57
1,55,69
1,61,69
0,61,73
1,11,10
0,27,29
1,52,56
0,54,65
1,79,76
1,90,85
1,92,89
0,92,89
1,99,93
1,2,0
0,2,2
1,40,39
1,43,39
1,49,52
0,54,56
0,62,62
0,81,84
1,88,88
0,95,97
1,45,38
0,45,42
0,60,48
1,10,12
1,16,18
0,18,23
0,40,48
0,47,57
1,68,74
1,95,100
1,16,8
1,19,8
1,51,38
0,71,50
1,29,29
1,51,48
0,51,48
1,73,71
0,9,11
1,13,11
1,15,13
1,19,16
1,23,18
1,30,18
1,60,40
1,63,48
0,63,48
1,70,52
1,72,52
0,72,56
0,18,10
1,20,10
0,33,24
0,33,26
1,56,49
1,62,51
1,71,60
1,76,62
0,81,64
0,86,68
1,2,0
1,11,14
0,27,35
0,46,59
1,50,64
1,74,79
0,76,79
1,78,79
1,20,21
1,45,57
0,55,69
1,57,69
1,63,75
0,81,93
1,83,93
0,87,93
0,4,6
1,6,6
1,22,30
0,30,44
1,54,70
0,58,77
1,68,81
1,70,83
1,8,12
1,10,12
0,42,40
1,69,56
1,71,56
0,71,58
0,77,66
1,84,87
0,96,103
0,2,2
0,6,6
0,6,6
1,8,6
1,10,6
1,17,13
0,26,22
0,42,40
0,46,46
1,48,46
0,82,76
1,11,11
0,11,17
1,29,39
1,42,50
1,48,59
1,67,82
1,84,89
0,2,1
1,6,3
0,50,36
1,52,38
0,57,50
1,64,60
0,66,60
0,70,62
1,84,81
0,90,88
0,90,88
0,90,88
0,0,1
1,4,3
0,7,5
1,9,5
1,19,24
1,21,26
1,25,26
1,49,48
1,55,48
0,55,48
0,58,53
0,58,53
1,64,59
1,94,81
1,2,0
1,10,6
1,16,8
1,25,12
1,29,12
1,31,14
1,33,14
1,51,22
0,65,41
1,67,44
0,79,56
0,4,0
1,8,4
1,41,54
1,45,60
0,45,60
1,57,68
1,80,91
1,39,46
0,45,51
0,65,79
0,9,4
0,13,7
0,13,13
1,58,45
1,77,58
0,81,63
0,87,67
1,89,67
1,91,67
0,91,69
1,13,10
1,33,21
1,57,32
0,0,0
0,2,0
1,4,12
1,8,16
1,16,22
1,22,31
1,44,49
0,60,68
0,65,79
1,67,79
0,86,88
1,8,6
1,10,6
0,12,20
0,18,26
0,18,26
0,30,46
1,32,46
1,37,48
1,39,48
1,66,73
0,83,98
1,2,1
0,6,4
0,26,22
0,54,52
0,62,61
0,62,61
0,62,61
0,90,84
1,51,32
1,65,42
0,73,51
1,97,75
0,1,2
1,32,38
1,50,61
1,56,61
1,73,76
0,77,81
1,15,14
1,17,19
0,67,73
0,69,75
0,98,96
1,8,5
1,12,7
0,16,15
0,16,17
1,53,58
1,58,64
0,58,66
1,18,6
1,27,13
0,27,20
1,48,37
1,2,2
0,14,8
1,19,10
0,25,12
1,27,14
0,52,39
0,61,54
1,72,54
0,0,7
1,16,20
0,31,33
0,37,39
0,39,43
0,39,43
0,39,43
1,53,46
0,0,0
0,21,24
1,23,24
0,28,35
0,36,49
1,40,51
1,56,58
0,72,75
1,87,84
0,87,88
0,89,92
0,103,104
1,2,0
1,19,11
1,23,19
1,26,25
0,32,29
1,48,43
1,50,45
1,81,70
1,87,74
0,87,74
1,93,76
1,118,93
1,6,4
0,8,8
0,8,8
0,13,8
1,15,8
1,30,22
1,48,34
1,55,38
1,57,40
1,73,52
1,4,2
0,7,2
1,9,2
0,32,19
0,34,21
1,50,38
0,50,38
1,52,40
1,57,44
1,78,57
1,80,57
0,94,75
1,102,77
0,2,2
0,5,4
1,7,4
1,9,6
1,11,6
1,15,6
0,17,8
0,25,14
0,25,16
1,27,16
0,33,30
1,38,33
0,47,35
1,49,35
1,53,35
1,67,41
1,69,41
1,4,2
0,11,17
1,32,36
1,34,40
1,41,52
1,43,54
0,43,57
0,54,63
0,78,88
0,80,91
0,28,33
1,31,47
1,37,49
1,59,69
0,79,84
0,94,93
1,61,61
1,66,63
0,66,63
1,68,65
1,70,65
0,12,13
0,22,21
1,40,42
1,44,50
0,44,50
0,49,53
1,56,57
1,58,57
0,62,59
1,68,61
1,70,71
0,73,77
0,99,98
1,19,17
1,36,27
1,38,31
0,49,40
0,61,54
1,65,58
0,75,68
0,15,8
0,57,31
1,64,31
0,79,47
0,16,13
1,18,15
1,23,20
1,61,46
0,61,48
0,20,30
0,49,70
0,4,2
1,9,8
0,15,15
1,36,34
1,43,44
0,56,61
0,64,63
1,72,65
1,77,72
0,77,77
1,85,86
0,4,4
0,4,6
0,8,15
0,37,54
1,50,57
1,61,66
0,69,78
1,17,22
0,22,30
1,41,47
0,44,50
1,53,58
1,55,58
0,57,61
1,74,71
1,16,11
1,23,13
1,33,26
1,42,34
0,50,43
1,54,45
0,56,45
1,60,57
1,2,4
0,2,7
0,6,7
1,11,9
1,15,11
0,17,15
0,21,32
0,39,54
1,41,56
1,43,58
1,49,62
0,49,64
1,54,71
1,56,74
1,59,74
1,6,5
1,44,30
0,46,30
0,85,71
0,93,85
0,15,14
0,15,14
0,45,42
1,47,43
0,51,50
0,55,52
1,2,0
1,4,0
1,6,5
1,12,11
1,14,11
0,14,20
1,38,43
1,58,61
1,60,65
1,86,93
1,91,95
1,105,109
0,5,2
0,5,2
0,11,4
1,19,11
1,23,13
0,8,5
1,17,9
1,41,36
1,43,38
0,69,74
1,71,74
1,75,78
0,80,84
0,10,6
1,16,10
1,38,27
0,41,29
1,68,54
0,3,6
1,13,8
1,20,14
1,24,17
0,46,36
1,60,41
0,69,51
0,78,59
1,2,3
1,6,7
0,38,39
1,83,69
0,88,75
0,93,79
0,6,7
0,8,11
1,68,54
1,77,61
1,84,61
1,7,4
1,39,33
1,48,38
1,74,63
0,82,69
0,82,71
0,82,71
1,84,71
0,0,0
1,42,30
1,44,32
0,51,36
0,55,51
1,73,65
0,16,18
0,20,18
1,32,20
1,48,41
0,64,53
1,80,80
0,87,87
1,89,93
1,4,2
1,10,7
1,21,14
1,50,38
1,72,52
0,72,54
1,2,0
1,54,60
0,58,66
0,71,77
1,75,81
0,79,86
1,78,63
1,83,65
0,88,67
0,2,2
0,2,2
1,24,22
1,35,30
1,46,39
1,48,39
1,62,48
1,66,51
0,75,69
1,79,73
1,114,91
0,7,6
0,24,23
0,45,37
0,49,42
1,62,54
0,62,56
0,15,27
0,15,29
1,21,44
1,28,48
1,36,61
0,39,61
1,41,63
0,57,75
0,7,19
0,11,24
1,15,26
0,17,32
1,32,47
0,44,57
0,44,59
1,52,63
1,58,71
0,64,82
0,66,86
1,6,2
0,27,27
0,13,10
0,13,15
1,22,20
1,43,54
1,45,54
1,57,78
0,57,78
1,2,0
1,4,4
1,20,13
1,46,37
0,53,47
1,56,45
1,61,50
0,7,6
1,9,6
0,12,14
1,14,19
0,29,31
1,31,31
1,51,49
0,51,54
1,73,78
1,84,85
1,91,89
1,93,89
1,95,89
0,97,99
0,40,48
0,42,53
0,43,54
1,45,54
0,52,56
1,56,56
1,58,59
0,66,67
1,81,81
0,81,83
1,86,85
1,88,85
1,2,0
1,6,0
0,15,19
1,29,30
1,42,49
0,42,52
0,51,63
0,64,79
0,102,97
0,73,74
1,6,4
0,11,6
0,18,18
0,18,18
0,35,42
0,45,48
0,51,54
0,58,59
0,58,59
1,62,59
1,71,69
1,76,79
1,81,83
0,6,5
0,7,5
1,29,29
1,35,30
1,37,32
0,46,37
1,2,0
0,19,17
1,71,60
1,79,74
1,91,80
1,24,27
0,24,31
1,66,63
0,74,74
1,90,85
1,16,14
0,25,22
0,40,36
0,61,53
0,63,59
1,69,66
0,70,69
1,73,75
0,75,81
1,87,99
0,87,101
0,8,8
1,12,10
0,16,18
1,29,24
1,58,54
1,73,69
1,61,53
0,4,4
0,15,22
1,19,22
1,23,24
1,25,26
0,49,64
1,51,66
1,91,100
0,10,6
1,60,44
1,70,46
0,83,53
1,93,63
1,95,65
0,102,87
1,105,92
1,116,99
0,6,4
1,22,11
1,37,26
1,40,28
0,77,62
1,10,7
1,12,9
0,29,32
1,44,48
1,57,62
1,70,68
0,77,77
0,90,94
1,7,11
1,17,17
0,47,44
0,65,62
1,87,81
1,89,83
1,19,19
1,41,48
1,50,55
0,81,87
0,86,91
0,91,91
0,91,91
0,95,96
0,4,5
1,10,9
1,18,11
1,25,15
0,56,42
1,64,63
1,66,63
1,76,73
0,83,82
1,85,85
1,8,11
0,8,15
1,42,41
1,51,47
0,53,57
0,56,59
1,61,63
1,73,72
1,86,80
0,0,2
1,2,12
1,13,26
0,27,51
0,33,57
1,37,59
1,39,61
0,46,63
1,48,63
1,57,68
0,61,72
1,71,81
1,2,4
0,2,4
1,14,10
0,14,10
1,16,12
1,18,12
1,20,14
1,51,55
0,53,59
0,53,63
0,92,96
1,4,6
0,4,6
0,6,8
1,18,16
1,26,19
0,34,37
1,42,45
0,46,49
1,58,58
1,61,60
0,64,60
1,69,62
1,73,66
1,75,69
0,80,75
1,94,94
0,103,103
0,106,105
1,16,10
0,21,14
1,34,25
0,34,25
1,53,43
0,63,59
0,90,75
1,4,4
0,4,6
1,9,10
1,23,23
1,25,25
0,25,28
1,27,28
1,36,43
0,40,47
0,84,97
0,90,101
0,5,12
1,13,15
1,19,17
1,23,22
1,36,39
1,38,42
0,46,48
0,55,57
0,60,65
0,66,74
1,73,79
1,16,17
0,20,21
1,24,21
1,26,23
0,39,32
0,66,80
0,72,88
0,17,21
1,25,31
1,28,34
1,45,48
0,45,49
1,49,49
0,55,55
1,4,0
0,14,8
1,26,12
0,41,31
1,70,53
0,98,88
1,16,7
0,18,15
1,20,17
1,26,20
0,78,70
0,90,74
1,97,78
1,6,2
0,6,6
0,6,6
0,6,6
1,25,30
0,28,41
1,34,45
1,38,50
0,38,54
1,46,65
0,59,73
0,67,88
1,10,9
1,22,14
0,37,24
0,37,24
0,37,24
0,42,28
1,57,39
1,64,39
1,4,0
0,4,3
1,38,24
1,42,27
0,42,27
1,51,32
1,56,37
1,75,63
1,77,65
0,77,70
1,87,79
0,91,86
0,32,24
0,51,36
0,53,44
0,55,49
0,62,59
1,64,59
0,82,73
1,87,77
1,7,10
1,18,21
1,20,21
1,47,50
1,49,50
1,70,62
0,99,100
0,107,112
1,109,112
1,111,112
1,2,0
1,4,4
1,37,27
1,44,29
0,60,41
0,83,60
0,85,66
1,95,69
1,2,2
0,19,27
1,35,37
1,67,70
0,72,70
1,74,70
1,19,20
1,65,51
1,71,57
1,2,0
0,13,15
0,13,20
0,13,20
0,13,20
1,38,50
1,41,55
1,55,69
1,90,100
0,12,3
0,34,33
0,40,35
0,40,35
0,46,39
1,51,40
1,56,46
1,58,50
0,74,74
0,8,11
0,61,66
0,63,73
1,85,96
0,85,96
1,87,96
1,93,98
1,107,102
0,5,7
0,13,9
1,47,37
0,47,39
0,47,39
0,61,48
1,63,48
1,65,48
1,76,56
1,89,66
0,0,3
0,4,5
1,6,7
0,6,9
1,8,9
1,13,15
1,15,15
1,22,21
1,37,30
1,39,30
0,57,47
0,60,49
0,93,86
0,2,6
0,11,6
0,15,8
1,27,20
1,29,22
0,36,26
1,45,34
0,45,36
1,57,51
1,63,54
0,7,12
1,14,16
0,14,16
0,30,30
1,38,35
0,38,41
1,42,43
1,51,49
0,51,49
0,74,74
0,0,4
1,13,10
1,20,14
0,25,19
1,42,37
1,44,40
0,60,58
0,72,65
0,80,76
0,80,76
1,88,80
0,95,84
1,2,0
0,11,7
0,13,7
1,15,9
0,17,14
1,21,14
1,36,29
1,54,41
1,66,48
1,79,59
1,96,73
0,100,79
1,11,6
1,13,7
0,17,14
0,34,28
1,48,47
1,68,59
1,76,71
1,78,71
1,4,0
0,36,24
1,58,35
1,65,38
1,14,11
0,26,27
0,26,27
1,30,27
1,60,56
1,65,67
1,88,98
0,2,0
1,17,18
1,34,33
1,36,33
0,36,37
1,38,39
0,50,53
0,60,59
1,66,61
0,66,61
1,78,73
0,78,78
0,15,14
0,17,14
1,19,14
0,19,14
1,23,14
1,29,20
0,32,25
1,34,25
0,36,28
1,45,39
0,45,42
1,58,50
1,63,54
0,71,54
0,77,60
0,77,60
1,79,60
1,87,73
0,87,76
1,6,3
1,11,5
0,18,24
0,20,24
0,27,33
1,30,38
1,37,42
1,53,52
1,55,54
0,59,58
1,72,77
1,75,81
0,11,17
1,13,19
0,18,21
0,21,23
0,27,29
0,29,35
1,31,35
1,36,41
1,38,41
