Outcome..1.if.made..0.otherwise.,Team_Score,Opponent_Score
0,61,59
0,33,24
0,33,26
0,52,60
0,53,61
0,46,62
1,34,28
1,80,66
0,93,79
0,97,116
0,0,2
0,0,4
1,5,6
0,19,18
0,51,48
0,56,57
1,106,105
0,11,11
0,43,31
1,65,52
0,13,22
1,71,78
0,4,6
1,18,12
0,25,18
0,75,55
1,15,12
0,42,23
1,18,15
0,19,15
1,21,17
0,73,84
1,51,55
0,3,6
0,70,63
0,2,6
1,36,33
1,41,39
0,46,57
0,52,60
0,61,65
0,31,40
0,37,48
0,83,68
0,37,34
0,78,84
0,0,2
1,19,22
0,28,50
0,90,103
0,81,78
0,27,36
1,78,63
0,78,63
0,18,28
0,59,76
1,61,62
0,87,88
0,28,30
0,9,10
0,8,6
0,7,4
0,49,41
0,4,8
0,24,37
1,4,4
0,11,7
0,7,9
1,83,96
1,15,9
0,65,64
1,82,85
1,66,62
1,77,70
1,94,90
1,96,97
1,31,34
0,18,19
0,41,42
0,41,44
0,98,91
0,31,30
0,55,63
0,9,11
1,45,55
0,57,67
1,84,74
0,88,80
1,28,38
0,90,86
1,2,0
0,6,11
0,43,39
0,43,45
0,24,32
0,31,46
1,60,58
0,65,62
1,63,65
0,68,71
1,75,82
1,37,50
0,41,54
0,16,16
1,35,52
1,54,60
0,49,58
0,98,100
0,1,0
1,26,15
1,77,86
0,93,93
0,64,63
1,2,0
1,42,37
1,67,55
0,2,0
0,44,52
1,6,4
1,30,27
0,56,57
0,56,59
0,83,92
0,93,99
1,98,99
1,13,12
0,30,40
0,73,76
0,81,81
0,6,9
0,52,65
0,67,79
0,64,53
1,81,79
0,89,89
1,99,98
0,104,102
1,49,57
0,53,63
1,81,94
1,63,50
1,45,52
1,82,89
1,38,51
0,59,78
1,32,25
1,63,51
1,36,34
0,42,43
0,60,46
0,33,22
1,12,6
1,22,25
0,70,63
0,5,5
0,64,73
0,69,76
0,34,55
0,32,56
0,37,59
0,31,20
1,87,67
1,2,3
0,19,19
0,22,23
0,30,38
0,65,67
1,89,89
1,75,77
1,77,77
0,82,83
1,84,89
0,97,96
0,104,98
1,72,78
1,98,94
0,98,96
1,89,92
0,97,99
0,16,8
1,85,85
1,36,27
1,40,27
1,54,38
0,58,43
0,74,57
0,0,0
1,7,5
1,11,6
1,21,10
1,55,34
0,57,37
1,70,43
0,98,81
1,2,5
0,7,7
1,93,91
0,2,2
1,19,28
0,29,30
1,47,47
0,68,64
0,72,68
1,90,84
0,10,4
1,38,35
0,64,62
1,68,65
1,16,14
0,16,18
1,13,12
0,32,44
0,50,53
0,57,60
0,88,90
0,71,82
1,11,6
1,14,16
0,21,23
0,21,23
1,59,50
0,46,52
0,62,66
0,80,90
0,5,4
0,9,9
1,18,15
0,24,30
0,59,60
0,82,77
0,102,97
0,14,13
0,64,64
1,3,2
1,7,4
0,59,61
0,0,0
0,11,12
0,101,105
1,85,74
0,46,44
1,61,50
0,63,52
1,65,54
0,30,31
0,49,63
0,73,81
1,79,83
0,86,89
0,87,93
1,46,48
1,11,7
0,74,84
0,4,7
1,93,85
1,60,52
0,107,97
0,19,17
0,51,46
1,41,27
1,55,37
0,57,43
0,12,21
0,24,39
0,51,60
1,54,67
1,20,26
0,13,16
1,28,30
0,28,30
1,48,53
0,0,0
0,84,75
1,16,6
0,90,73
1,13,8
1,28,20
1,46,36
0,46,43
0,105,99
1,16,10
0,69,73
0,77,69
0,4,2
0,30,30
0,90,94
1,32,19
1,84,95
1,13,12
1,33,23
1,59,55
0,59,59
1,110,90
0,65,42
0,90,77
1,100,90
1,112,110
0,1,5
0,17,19
0,21,21
1,59,57
0,91,91
1,10,9
1,75,94
1,82,92
0,85,95
1,22,19
0,38,34
0,0,0
0,52,50
0,13,17
0,92,91
0,43,40
1,61,61
0,86,75
1,28,25
0,33,36
0,35,40
0,67,64
0,6,4
1,13,16
0,29,34
1,81,82
1,83,84
1,9,4
1,93,66
1,102,69
1,6,5
1,29,29
1,67,63
1,73,72
0,0,0
1,15,8
0,42,49
1,62,69
0,70,78
0,11,22
0,31,44
0,45,53
1,30,17
0,90,90
0,95,97
0,103,102
0,106,104
0,110,107
1,114,110
0,4,4
0,12,22
0,85,81
1,4,7
1,27,29
1,58,55
1,12,10
0,69,68
1,78,72
0,92,91
1,114,111
0,16,12
0,51,47
1,24,22
0,34,40
0,37,49
1,78,80
0,13,14
0,52,53
1,60,59
0,74,80
1,78,84
0,78,84
1,91,91
1,12,6
1,16,14
0,86,91
0,2,3
1,12,8
0,14,9
0,20,17
0,27,25
0,97,94
1,10,7
0,87,89
0,15,18
0,44,50
1,2,4
1,11,14
0,11,14
0,18,18
1,105,114
0,17,23
1,29,40
1,52,74
0,54,78
1,19,20
1,42,40
1,51,55
0,98,93
0,25,35
0,31,28
1,33,33
0,74,75
0,33,28
0,31,26
1,80,58
0,51,44
0,58,58
0,39,29
1,56,51
0,70,60
0,73,60
0,90,80
0,41,35
1,46,41
0,52,50
1,71,77
0,0,0
0,41,46
1,60,58
1,14,22
0,16,28
1,48,54
0,8,2
0,38,35
1,46,38
0,54,48
0,41,46
1,52,54
0,8,11
0,29,21
1,48,33
0,85,75
0,90,78
0,66,60
0,81,68
0,92,77
1,59,62
1,64,64
1,98,90
0,110,105
0,32,38
1,49,51
0,49,51
0,59,55
1,2,0
1,4,2
0,86,68
0,59,46
1,71,60
1,94,95
0,94,95
0,2,2
0,36,40
0,68,74
1,7,14
1,15,28
1,68,55
0,29,22
0,44,49
0,51,55
1,2,0
1,82,57
1,19,12
1,32,23
1,54,48
0,87,85
1,51,38
0,21,27
1,104,110
0,106,112
0,37,35
0,46,48
1,87,77
0,95,86
0,111,107
1,11,9
0,22,26
0,0,0
1,69,55
1,100,82
0,39,37
1,67,62
1,15,6
0,97,89
1,2,0
0,24,27
1,2,2
0,29,19
0,69,45
1,104,90
0,37,42
0,52,71
1,76,98
0,13,7
0,68,58
1,77,66
0,101,94
1,105,94
1,28,28
0,66,81
0,101,104
1,17,15
0,91,94
1,2,2
0,6,8
0,32,26
1,67,61
1,98,87
1,39,41
0,55,55
0,63,70
0,71,76
1,91,101
1,33,29
0,35,36
1,61,71
0,5,2
1,27,26
0,45,47
0,45,47
0,85,87
1,2,0
0,2,0
0,42,38
0,60,52
1,70,64
0,76,71
0,85,81
1,45,33
1,47,33
1,7,4
0,20,23
1,43,35
1,67,60
0,61,56
0,84,72
0,32,42
0,0,2
0,4,15
0,32,31
0,37,38
0,44,43
1,48,49
1,54,40
0,58,50
1,75,74
0,80,77
0,0,0
0,6,4
1,29,27
0,51,52
0,109,111
1,19,8
0,21,10
1,39,39
0,79,75
1,83,75
1,111,112
0,14,7
0,44,52
0,61,64
1,12,7
1,23,17
1,31,19
0,31,21
1,40,33
0,61,60
0,17,23
0,32,46
0,58,62
1,85,81
0,71,80
1,22,26
0,22,26
1,36,31
0,73,80
0,0,2
1,47,48
1,67,58
0,77,70
1,95,76
0,47,47
0,62,76
1,6,9
1,8,11
1,11,13
0,37,43
0,58,68
0,71,72
0,0,0
1,54,59
0,76,76
0,4,5
1,29,25
0,49,50
1,63,59
0,2,3
0,23,23
1,23,14
0,31,23
0,31,23
1,55,37
1,59,41
0,102,95
0,2,5
0,19,20
0,64,55
0,79,61
0,93,82
0,0,0
1,7,14
0,53,57
0,2,0
1,25,20
1,46,43
0,57,56
1,51,38
0,63,51
0,56,44
0,94,87
1,13,10
0,69,62
0,128,128
1,2,6
1,22,46
0,37,62
1,47,67
0,79,88
0,27,31
0,123,109
1,51,50
1,66,58
1,97,90
0,119,123
0,95,64
0,103,99
1,13,18
0,38,44
0,38,44
0,63,63
0,55,53
0,87,93
1,8,2
0,21,15
1,50,49
0,67,68
1,69,76
1,76,80
0,84,89
1,92,92
1,9,4
1,25,29
1,27,29
0,50,50
1,68,59
1,14,13
0,60,69
1,8,11
0,10,11
0,42,34
1,91,82
0,13,6
1,12,25
1,14,27
0,23,37
0,29,42
0,43,55
1,2,2
0,12,14
1,63,66
1,98,99
0,9,8
0,33,34
1,43,42
1,6,2
1,13,10
0,39,30
0,89,87
1,113,108
0,8,20
1,38,64
1,61,80
0,25,32
1,55,52
1,57,56
1,76,67
0,92,92
1,24,27
1,71,66
0,8,10
0,80,92
0,45,44
0,12,13
0,24,36
0,43,55
1,10,8
0,40,39
0,84,74
0,0,0
1,10,4
1,62,46
1,88,74
1,9,11
1,47,41
1,2,0
1,12,11
0,34,36
0,51,59
1,74,81
1,8,10
0,21,23
0,60,62
0,82,87
0,51,49
1,53,49
0,62,68
0,8,15
1,20,27
0,67,73
1,9,11
0,18,30
0,14,12
0,25,24
1,64,52
1,60,50
0,47,47
1,6,5
0,8,9
0,23,24
0,23,24
0,23,24
0,45,42
1,91,75
0,0,1
0,61,58
1,89,84
0,0,0
0,32,30
0,65,71
0,65,73
0,33,25
0,0,4
1,10,18
1,59,61
1,67,67
0,30,40
0,15,20
0,33,39
1,45,44
1,2,0
0,86,101
0,90,92
0,105,106
0,108,118
0,5,8
1,18,16
0,54,78
0,57,79
1,4,7
0,6,13
0,13,17
0,40,42
1,4,2
1,79,77
1,4,0
1,2,0
0,36,32
0,51,41
1,10,4
1,14,6
0,59,43
0,71,74
0,82,73
0,50,42
1,85,84
1,34,26
1,65,61
0,15,11
1,38,43
0,59,65
0,2,5
0,32,32
0,15,15
1,74,67
0,75,67
0,98,89
0,0,2
1,78,87
1,75,57
1,77,61
0,31,17
1,79,91
0,84,87
0,89,92
0,11,17
1,48,48
0,70,76
0,12,11
0,49,41
0,58,58
0,76,86
0,9,15
1,33,40
1,35,40
0,37,45
0,37,46
1,46,51
1,4,9
0,69,77
0,12,12
0,21,31
1,47,46
0,54,73
1,10,6
0,10,8
0,44,43
1,96,93
1,7,20
1,84,78
0,17,19
0,63,70
0,72,77
1,88,90
1,42,43
1,62,70
0,81,83
0,84,83
1,44,37
1,64,63
1,90,100
0,60,61
0,10,17
1,34,48
1,49,72
1,5,0
1,7,0
0,0,2
0,26,22
0,51,45
0,54,55
0,71,72
0,11,11
0,16,17
1,38,42
0,53,48
0,62,60
1,14,18
0,18,27
0,48,50
0,8,6
1,75,78
0,65,76
0,33,38
1,26,21
1,23,22
0,27,30
1,29,30
0,42,59
0,85,93
0,13,17
0,34,37
0,27,24
0,79,79
1,33,32
1,82,79
1,104,106
1,22,36
1,41,60
0,89,110
0,10,13
0,70,73
1,92,87
0,97,96
1,37,42
0,63,87
0,8,13
0,34,44
0,48,54
0,0,2
1,15,23
1,97,105
1,108,112
0,38,49
0,57,60
0,6,6
0,8,11
1,15,13
1,28,34
0,38,48
1,54,63
0,16,24
1,39,34
1,26,25
0,75,74
0,84,73
0,23,17
1,105,87
0,21,17
1,45,46
0,17,21
0,28,20
1,77,59
0,65,81
0,65,86
1,80,68
0,22,17
0,61,71
0,96,80
1,22,21
0,24,21
1,81,67
1,89,79
0,22,24
0,36,35
1,92,67
1,29,18
1,82,69
1,92,96
1,59,55
0,70,73
0,19,32
0,70,73
0,91,63
0,22,30
0,55,71
1,60,79
0,60,79
0,70,91
1,72,65
1,74,69
1,27,24
0,38,24
1,25,29
1,72,76
0,79,67
0,47,62
1,51,67
0,65,83
1,75,90
1,70,96
1,10,10
0,57,64
1,59,68
0,67,74
1,26,24
1,80,107
0,34,34
1,80,91
0,12,10
0,59,67
0,2,2
0,19,37
0,63,93
0,60,47
1,73,65
0,29,36
1,69,86
0,71,77
0,74,74
1,82,78
0,3,0
0,14,18
1,62,65
1,22,18
1,46,40
0,21,31
0,81,97
0,30,31
1,22,30
0,50,75
1,4,4
0,4,6
1,61,81
0,77,93
0,19,22
0,7,16
1,58,73
1,64,52
0,61,65
0,71,88
0,83,96
0,52,68
1,27,12
0,53,42
1,69,64
1,30,35
0,46,60
1,87,102
0,91,112
0,95,118
0,20,26
1,39,39
0,39,49
0,51,57
1,28,20
1,10,15
1,41,36
1,45,36
1,42,45
1,71,70
1,6,8
1,15,17
1,91,109
1,40,27
1,102,88
1,8,14
0,34,42
0,38,44
0,68,83
1,51,55
0,68,76
0,65,84
0,56,53
0,14,10
1,49,43
0,75,72
1,18,23
1,24,27
1,49,48
1,87,94
0,10,24
1,44,57
0,57,81
1,10,2
0,92,92
1,11,8
1,64,66
1,68,71
1,8,11
0,32,41
0,64,75
0,92,104
1,71,92
0,44,46
0,42,44
1,14,14
1,27,13
0,56,39
1,12,7
0,70,74
0,36,44
1,26,21
1,43,33
0,21,9
0,54,45
0,63,59
0,10,2
0,41,45
0,33,28
0,71,70
1,24,19
0,43,43
0,49,46
0,57,54
0,74,79
1,18,19
1,15,19
1,88,91
0,68,70
0,77,83
0,24,28
1,76,69
0,6,2
1,35,47
0,66,70
1,95,97
0,43,41
0,20,18
1,44,46
1,30,24
1,45,37
0,47,46
0,61,66
0,19,20
0,25,26
1,49,47
0,72,77
0,44,42
1,33,42
0,72,77
1,61,67
0,7,6
0,2,2
0,17,17
0,23,22
0,30,40
0,53,52
1,8,8
1,39,36
0,45,47
0,70,80
0,78,82
0,80,87
0,88,79
1,49,47
0,59,61
0,59,55
0,2,5
1,29,14
1,31,28
0,69,65
1,76,71
0,15,12
0,56,51
1,79,78
0,82,82
1,58,67
0,58,70
0,65,80
1,79,97
0,39,34
0,28,16
0,47,46
1,68,82
0,0,2
1,44,40
0,91,91
0,8,13
1,52,53
1,56,57
0,26,25
1,10,9
0,25,27
1,47,58
0,13,8
0,19,21
1,63,62
0,7,15
0,64,51
0,15,23
0,36,48
1,45,61
0,76,87
1,66,67
1,54,58
0,72,77
0,82,90
0,4,4
0,57,57
0,55,70
1,14,11
0,71,50
1,10,6
0,10,6
0,3,13
0,11,3
1,41,23
1,16,2
1,22,6
0,68,57
0,6,4
0,17,13
1,25,17
1,92,63
0,12,17
1,63,71
0,98,99
0,4,4
0,6,4
0,38,33
1,60,57
1,64,60
0,64,62
0,66,67
0,12,9
0,31,37
0,0,4
0,27,34
0,35,50
1,18,20
0,34,44
1,36,46
1,43,49
0,82,81
0,86,85
0,7,8
1,52,40
0,61,48
0,6,20
1,20,43
1,45,67
1,26,25
0,35,38
0,40,45
1,69,74
0,94,105
0,2,5
1,8,11
0,25,22
1,51,51
1,58,64
1,77,80
1,81,84
1,95,96
0,16,13
1,41,42
0,5,15
0,66,83
1,68,86
1,4,3
1,10,5
1,26,17
0,45,39
0,61,55
1,69,62
0,71,71
0,89,89
0,95,99
0,11,13
1,52,51
0,66,66
0,23,27
0,44,52
1,70,71
0,0,0
0,13,10
0,31,32
0,16,23
1,49,49
0,58,59
0,72,76
0,4,6
0,33,41
1,48,60
0,84,92
1,12,12
1,44,37
0,60,73
1,4,4
0,56,55
1,2,4
0,29,35
0,44,48
1,10,21
0,10,23
1,93,97
0,5,0
0,78,84
1,55,45
1,59,51
0,61,55
1,65,56
0,79,76
1,11,7
0,13,9
1,6,5
1,15,7
0,53,59
0,45,33
0,49,39
0,3,1
1,53,47
0,2,9
0,74,89
1,10,9
1,56,57
0,14,11
1,44,33
0,6,11
0,47,66
0,20,16
0,93,88
0,104,105
1,12,13
0,9,8
0,9,8
0,75,84
0,75,88
0,3,8
0,64,72
0,33,35
1,7,8
1,18,26
0,17,33
1,18,14
0,34,25
0,20,29
0,18,20
0,25,30
0,38,47
0,64,73
0,31,24
0,35,27
0,48,39
0,41,51
0,63,86
0,80,73
0,90,84
1,17,25
0,71,77
0,4,14
0,20,42
1,58,91
1,19,29
1,48,49
1,66,72
1,104,103
1,15,12
1,40,30
1,53,43
0,15,17
0,37,45
0,44,54
0,47,59
0,4,3
1,36,47
0,50,56
0,4,0
0,32,35
1,15,15
0,62,68
0,19,20
1,6,9
0,25,47
1,50,63
1,60,68
0,69,81
0,0,4
1,11,10
1,58,50
0,85,78
0,98,91
1,6,1
0,56,52
0,83,71
1,9,6
1,65,54
1,71,63
1,9,12
1,76,78
1,4,2
0,9,8
1,18,17
1,37,44
1,50,56
1,23,28
0,64,81
1,61,66
1,85,86
1,94,93
0,28,19
1,91,90
0,15,11
1,91,64
0,91,68
0,4,2
0,20,16
0,2,0
1,5,4
1,80,65
1,84,65
0,6,8
0,90,83
1,9,12
0,23,21
0,46,42
0,54,54
0,16,24
1,10,7
0,25,21
0,63,63
0,86,91
0,64,77
0,4,4
0,26,36
0,56,71
0,60,81
0,71,81
1,2,2
1,50,43
0,50,43
1,69,68
1,60,73
1,71,91
1,87,114
0,23,15
1,87,65
0,87,65
0,2,3
0,8,12
0,31,34
1,16,11
0,32,32
0,12,5
1,96,82
0,70,76
0,33,34
0,35,39
0,74,95
0,17,29
1,40,57
1,86,89
0,14,13
1,22,21
0,77,65
0,14,16
0,41,55
1,54,76
1,28,33
0,0,5
0,17,27
1,46,27
1,30,26
1,74,73
0,68,68
0,72,87
0,92,106
0,60,51
1,5,0
0,74,73
0,82,77
1,59,54
1,84,74
1,7,4
0,49,44
1,94,83
1,96,84
1,102,87
0,8,3
0,51,46
1,14,19
1,42,45
0,65,69
0,69,75
1,9,9
0,47,36
1,56,47
1,4,18
0,14,11
0,21,19
1,91,72
1,7,3
0,57,48
1,2,4
0,2,4
0,43,44
0,58,53
0,68,60
0,27,15
0,48,33
1,63,53
0,86,88
1,2,0
1,31,33
0,51,60
0,68,89
0,0,0
1,64,70
1,75,73
0,11,8
0,20,17
1,24,27
0,51,47
0,2,4
0,34,46
1,80,61
0,50,54
1,71,70
1,13,7
1,23,21
0,44,52
0,77,86
0,70,75
0,4,0
1,77,81
0,82,79
1,91,89
0,100,101
0,58,76
1,2,4
0,21,23
0,2,4
1,13,8
0,64,59
0,4,3
0,59,55
1,5,8
0,32,30
1,2,0
1,4,0
1,8,2
1,17,8
0,17,10
0,31,26
0,39,34
1,45,44
0,47,46
1,56,56
0,62,69
1,78,82
0,2,4
0,13,13
1,66,58
0,84,87
0,12,12
0,28,33
0,58,50
0,79,77
1,72,63
1,86,81
1,58,60
0,20,23
0,22,28
1,78,90
0,21,24
0,53,71
0,76,86
1,85,98
0,34,42
1,45,49
1,59,58
0,83,71
1,10,6
1,14,14
1,29,35
1,35,39
0,37,41
0,72,78
0,6,9
1,52,39
0,106,89
0,112,94
0,42,48
1,53,59
0,61,70
1,93,100
1,13,7
0,15,11
0,80,83
1,26,22
1,59,40
1,61,42
1,79,57
1,22,13
0,14,18
0,31,29
0,2,4
0,7,12
0,14,27
1,50,65
1,61,43
0,32,35
0,52,47
1,63,53
0,68,55
1,39,43
0,39,43
0,91,87
1,18,19
1,45,42
1,87,80
0,83,82
0,82,81
1,40,47
0,19,20
0,36,44
0,64,78
1,15,19
1,34,34
1,36,34
0,38,40
0,59,56
1,2,0
0,8,9
1,40,45
0,47,49
1,2,0
0,11,9
0,61,44
1,2,0
0,10,2
1,34,29
1,90,91
0,104,111
0,10,14
0,45,46
0,88,75
0,100,85
0,13,8
0,32,35
0,79,88
1,102,102
0,16,4
1,7,2
0,76,74
0,80,85
1,23,29
1,69,63
0,4,8
0,36,31
0,73,81
0,5,4
1,22,11
1,69,54
0,85,66
1,71,56
0,84,60
0,89,85
0,81,92
0,99,116
1,27,19
1,73,59
0,22,15
0,117,107
0,127,113
1,8,8
0,41,35
0,47,41
0,52,45
0,56,56
0,41,31
0,44,34
1,57,42
1,78,59
0,80,62
1,95,78
0,0,6
1,4,10
1,41,47
0,48,56
0,66,66
0,14,8
0,67,63
1,73,70
1,4,0
0,93,75
0,17,16
0,54,62
0,43,24
0,47,37
0,58,58
0,78,66
0,53,56
0,52,65
1,8,8
0,10,24
0,20,26
0,64,50
0,64,50
1,43,33
1,4,0
0,65,77
0,74,71
0,73,68
1,98,93
1,105,105
1,56,51
1,37,55
1,84,94
0,0,0
0,101,94
1,4,6
1,21,18
1,25,20
1,31,22
0,48,30
0,56,45
1,88,68
0,67,56
0,7,9
1,45,40
0,62,50
0,64,59
1,46,38
0,58,43
1,72,51
1,97,85
0,2,6
1,53,53
0,72,63
0,0,1
0,7,7
1,21,24
0,14,18
0,18,17
0,13,17
0,57,67
0,23,23
0,79,70
1,99,92
1,101,92
1,61,59
0,62,65
0,73,76
1,104,108
0,10,14
0,12,22
0,14,11
0,52,48
0,44,43
0,39,39
1,59,64
1,7,10
0,69,52
0,99,83
0,6,6
0,15,16
1,73,76
1,59,51
0,2,0
1,11,9
1,59,57
1,61,59
1,79,77
0,25,18
1,42,35
0,53,46
0,69,66
1,90,100
1,17,10
0,67,64
0,18,14
1,51,49
0,68,72
0,99,95
1,15,8
0,0,7
1,50,46
1,52,49
1,62,54
0,74,71
0,84,80
0,14,18
0,27,19
0,57,57
1,11,20
0,37,57
0,75,96
1,74,54
0,21,19
0,23,22
0,49,40
0,51,46
0,13,13
0,58,52
0,99,99
0,29,25
0,40,30
1,78,64
0,81,67
1,4,9
0,54,67
1,35,32
0,47,57
0,89,95
1,92,89
0,66,41
0,30,40
0,23,34
0,71,74
0,87,94
0,14,10
0,72,87
0,72,87
0,34,21
0,47,27
0,84,68
0,99,80
1,2,2
1,88,104
1,90,106
1,6,2
1,47,62
1,94,106
1,74,80
0,86,99
0,88,101
0,93,103
1,15,10
0,24,14
0,32,31
1,51,59
0,14,13
0,69,91
0,6,8
1,48,65
0,36,35
0,41,40
0,74,78
0,97,90
1,66,53
1,86,72
0,39,28
0,58,48
0,40,36
1,70,54
0,99,83
0,2,6
1,52,57
1,61,71
0,72,78
1,93,96
1,4,0
1,24,11
0,63,58
0,9,11
1,22,19
1,28,19
0,13,10
1,83,82
0,32,32
1,84,96
1,92,102
1,43,26
1,61,45
1,101,76
0,36,22
1,38,22
1,89,67
1,17,7
1,22,14
1,24,14
0,50,45
0,79,85
1,2,0
1,39,51
0,92,85
0,1,5
0,71,73
1,61,53
1,65,55
0,49,45
1,73,74
0,3,0
1,22,22
0,30,40
1,40,55
1,4,3
1,54,49
1,2,0
1,9,11
0,51,40
0,12,7
1,91,79
0,46,48
0,46,50
0,77,92
0,34,29
1,5,3
1,20,24
0,16,33
0,87,87
0,6,4
0,58,47
1,38,40
0,55,60
0,98,80
1,24,33
1,38,25
1,81,52
1,21,19
1,104,106
1,12,12
1,31,26
1,49,44
0,45,61
0,57,76
1,32,31
1,34,31
0,41,31
0,59,41
0,78,55
0,14,27
0,36,49
1,74,78
0,6,15
1,66,64
1,24,19
0,9,13
1,73,73
1,89,87
0,15,25
0,49,53
0,68,76
1,79,69
0,23,23
0,118,106
1,10,7
0,20,24
0,56,65
0,59,69
1,6,6
1,51,60
0,60,70
0,13,9
1,10,14
1,2,5
0,6,13
1,8,15
0,34,43
0,43,58
0,60,76
0,48,37
1,12,13
1,70,63
0,6,0
1,14,6
0,91,77
0,83,87
1,91,74
1,70,65
1,117,85
0,47,58
1,59,69
0,25,17
0,30,24
1,3,4
0,11,11
1,51,51
1,64,57
0,22,22
1,4,2
1,41,40
1,51,47
0,56,59
0,24,24
0,37,38
0,50,46
0,60,52
1,77,63
0,86,73
0,75,60
0,94,83
1,29,32
1,40,41
1,69,67
1,62,69
1,69,75
0,8,4
1,38,27
0,48,41
0,24,31
0,32,50
1,10,16
0,52,55
0,51,43
1,53,48
1,67,57
0,67,59
1,69,60
0,12,9
0,49,49
1,53,30
1,22,6
0,50,43
1,80,69
0,4,0
0,6,2
1,69,48
1,2,7
1,4,10
0,18,22
1,49,52
0,63,72
0,87,95
1,9,4
1,19,13
1,69,45
1,83,50
0,85,50
1,17,13
1,31,33
0,33,35
1,61,58
1,63,58
0,83,77
0,0,2
1,54,52
0,87,89
0,87,93
1,10,6
1,12,8
0,40,38
0,63,53
0,4,0
1,9,0
1,50,45
0,58,56
1,73,68
1,78,70
1,4,0
0,5,0
0,41,40
1,6,11
0,16,18
0,46,35
1,67,45
0,52,57
1,49,42
0,66,67
1,78,89
0,6,12
0,42,38
1,73,65
0,85,76
1,6,5
0,12,12
1,29,38
1,58,59
1,77,75
0,11,10
1,40,30
0,61,53
0,67,63
0,5,2
0,48,38
0,0,5
0,8,9
1,64,56
1,68,58
1,70,63
0,83,74
0,6,2
1,36,34
0,57,51
0,2,0
1,7,2
0,45,41
0,77,64
0,65,58
0,4,4
1,58,65
1,15,11
0,42,38
1,50,49
0,5,6
0,63,67
0,89,84
0,6,6
1,57,50
0,69,63
1,63,61
0,63,63
1,36,33
1,53,49
0,58,51
0,4,2
0,57,45
0,39,24
1,54,45
0,0,5
0,3,9
1,51,35
1,31,36
0,57,62
0,76,76
0,41,41
0,56,53
0,59,57
0,7,9
1,22,18
0,72,54
0,4,4
0,74,43
0,4,3
0,4,8
0,73,76
0,9,4
0,63,51
1,78,58
0,2,4
0,18,16
0,88,80
0,5,9
0,59,49
1,94,85
0,4,5
0,37,35
0,14,12
1,85,71
0,50,46
0,13,20
0,46,48
0,17,14
0,56,53
0,58,62
0,81,89
1,6,6
0,12,10
0,24,30
1,37,40
1,24,29
0,37,53
0,57,74
0,14,4
0,64,59
0,2,2
1,15,12
0,4,4
1,8,6
1,31,36
0,2,0
1,14,9
1,4,2
1,45,31
1,47,35
0,85,63
0,55,52
1,25,27
0,30,33
0,57,53
0,69,72
1,4,4
0,10,18
1,47,45
0,63,65
0,0,0
1,2,3
0,2,3
0,34,29
0,46,34
0,81,73
0,103,96
1,12,17
0,7,6
1,42,24
0,33,49
1,37,52
1,11,6
0,11,8
1,42,30
0,57,37
0,17,19
0,46,36
1,53,43
0,67,58
1,80,71
0,80,75
0,86,79
1,6,4
1,10,4
0,19,12
1,39,30
1,51,39
1,56,43
0,2,0
1,13,9
0,53,39
0,53,45
0,57,52
0,10,12
0,49,47
1,43,28
0,2,2
0,33,29
0,4,8
0,21,24
1,33,42
0,38,53
0,42,69
0,2,1
0,27,18
1,49,37
1,57,41
0,61,41
1,23,18
1,81,57
0,50,45
1,69,59
0,0,4
1,32,31
0,74,79
