Outcome..1.if.made..0.otherwise.,Team_Score,Opponent_Score
0,12,9
0,70,61
1,22,26
1,34,32
0,42,38
0,99,92
0,51,59
0,2,2
0,38,39
0,46,51
0,63,66
1,21,13
0,35,25
1,59,38
0,62,40
0,66,50
0,42,54
1,92,83
0,0,2
0,28,39
1,64,83
0,65,67
1,12,9
1,26,19
0,3,0
0,73,73
0,21,25
0,67,68
0,99,110
1,74,78
0,88,91
0,21,13
1,11,2
0,26,21
0,15,19
0,37,45
0,44,44
0,8,12
0,38,46
0,72,70
0,2,2
0,66,69
0,23,20
0,50,58
0,57,66
1,62,70
0,8,10
1,51,50
0,10,13
0,72,80
1,57,63
0,6,7
0,13,18
1,22,27
0,35,33
0,35,37
1,84,103
1,21,31
1,31,51
1,41,56
0,70,81
0,2,2
0,6,2
0,39,42
0,22,18
1,67,47
0,76,59
0,23,17
0,91,70
0,102,94
0,5,12
0,7,12
0,27,43
1,96,101
0,22,14
1,47,37
1,98,85
0,99,112
1,7,4
0,9,10
0,18,26
0,32,43
0,62,68
1,85,88
0,95,90
1,107,98
1,63,57
1,73,78
1,102,97
1,40,48
0,70,83
0,18,19
0,79,79
0,46,43
0,87,70
1,71,80
0,75,82
0,81,97
1,67,67
0,84,86
1,50,46
0,53,50
1,60,55
1,68,58
0,75,64
0,11,12
0,27,32
1,52,50
0,52,53
0,83,80
1,99,96
0,6,6
0,55,76
1,35,47
1,56,73
1,67,87
0,49,71
0,51,76
0,69,106
0,19,13
0,27,23
0,49,44
0,65,61
0,113,110
0,52,63
1,78,83
0,86,89
1,52,40
1,77,54
1,82,62
0,100,85
0,21,26
1,42,47
0,0,2
0,18,22
0,29,38
0,57,63
1,70,72
1,92,92
0,87,91
1,7,9
0,73,83
0,40,32
0,48,44
1,90,72
1,97,85
0,71,58
0,98,98
0,82,73
0,20,11
0,49,41
1,89,94
0,89,94
0,101,104
0,7,6
1,18,12
0,60,49
0,69,55
0,15,18
1,50,49
0,56,56
0,61,71
0,61,73
1,48,48
1,55,55
1,96,96
1,103,103
0,107,110
0,8,10
1,94,73
0,36,28
1,80,72
0,31,41
0,34,46
1,43,48
1,64,74
0,14,12
0,25,22
0,0,2
0,12,18
0,17,23
1,20,38
1,60,77
0,16,17
1,45,44
1,69,71
0,69,75
0,76,81
0,82,85
0,79,90
0,35,49
0,87,107
1,73,64
0,14,14
0,14,14
1,26,18
1,42,32
1,62,58
0,86,85
0,9,6
1,45,43
0,53,60
1,58,68
1,86,93
1,90,98
0,12,8
1,55,54
0,77,78
0,111,115
0,13,10
0,51,40
0,73,72
1,103,100
1,110,103
1,115,109
0,145,147
1,20,9
1,69,53
0,37,38
0,44,45
0,53,58
0,33,32
1,62,52
0,72,59
0,35,43
0,37,43
0,41,48
0,46,52
1,58,65
1,14,29
0,31,45
1,63,80
0,13,17
1,50,51
0,102,107
0,52,44
0,76,78
1,81,83
0,85,83
0,0,4
1,40,43
0,92,90
1,57,59
0,15,9
1,65,76
1,37,35
0,26,25
0,87,89
1,32,23
0,61,47
0,82,63
0,16,21
0,65,67
0,72,74
0,34,37
1,46,43
1,99,90
1,17,16
0,105,116
1,14,14
0,68,73
0,14,14
0,43,45
0,55,54
0,97,107
1,62,65
1,103,102
0,51,41
0,69,64
1,96,97
0,6,18
0,12,33
1,30,56
0,30,56
0,6,2
1,59,52
0,61,61
0,83,89
0,87,96
1,44,27
0,56,45
1,64,51
0,71,57
1,74,59
1,44,41
0,91,80
1,27,33
0,80,96
1,41,30
0,72,77
1,43,36
0,66,59
0,76,76
0,50,32
0,55,38
1,105,76
1,27,37
0,52,58
1,97,92
0,102,106
1,21,8
0,41,28
1,48,28
0,64,51
1,75,62
0,97,90
0,45,37
0,64,60
0,73,70
1,104,100
0,6,10
1,20,33
0,48,50
0,82,84
1,85,86
0,98,96
0,40,35
1,53,45
1,64,67
1,79,74
1,24,25
0,29,29
0,12,13
1,25,27
0,38,36
0,89,77
1,99,82
1,68,65
0,1,0
0,77,62
0,113,104
1,9,10
1,23,30
1,30,35
0,74,76
0,18,22
1,70,76
1,84,90
0,87,98
1,95,107
1,24,29
1,29,33
0,45,49
0,57,61
0,66,68
1,79,79
0,4,0
0,10,8
0,30,22
0,49,41
0,17,19
0,56,58
0,87,99
1,93,105
0,76,91
0,76,91
0,34,29
1,41,34
0,84,94
0,91,87
1,40,38
0,47,52
0,65,70
0,77,88
1,87,94
1,45,33
0,62,50
1,72,59
0,7,14
0,39,56
1,50,44
1,53,49
0,77,95
1,80,99
0,34,35
0,55,76
0,72,96
1,50,43
0,35,30
0,91,89
1,57,62
1,76,78
0,79,84
1,93,98
1,106,106
1,49,54
0,75,75
0,86,87
0,18,10
1,30,14
0,10,5
0,22,9
0,70,71
1,87,90
0,106,106
1,112,116
1,87,88
1,9,4
0,26,44
0,39,74
0,46,53
0,49,58
1,96,112
0,14,14
1,88,91
0,98,108
0,73,76
0,48,42
0,52,48
0,59,58
0,81,93
0,83,95
0,89,105
1,23,22
0,57,41
0,85,76
1,53,39
1,73,64
1,49,44
1,62,55
0,7,3
1,21,26
0,90,91
1,18,27
0,20,27
0,36,61
1,50,39
0,56,41
1,84,80
0,2,0
1,9,9
0,28,29
0,63,57
0,96,89
0,4,4
1,31,18
0,31,18
0,38,26
1,93,89
1,54,55
0,60,61
0,37,31
0,48,39
1,26,28
1,85,90
0,90,93
0,27,40
1,32,42
1,75,71
0,6,7
1,16,11
0,30,27
0,67,61
1,10,4
1,43,37
0,12,9
0,27,18
1,88,48
1,9,6
0,2,4
0,22,23
1,64,50
0,66,54
0,72,59
0,92,95
1,97,99
0,99,101
0,23,10
0,44,27
0,57,42
1,101,86
0,6,7
1,60,58
0,68,74
0,92,92
0,16,5
0,20,7
0,69,33
1,10,8
0,42,30
0,14,16
0,29,33
1,3,4
0,62,40
0,72,45
0,74,51
0,26,20
1,35,34
1,50,43
0,35,35
1,62,55
0,56,51
1,15,8
0,17,10
0,34,28
1,69,50
1,72,52
1,88,76
1,97,85
0,18,18
0,9,4
1,56,53
1,98,95
0,6,2
0,101,84
0,19,9
0,7,8
0,65,55
0,33,36
0,3,5
1,18,21
0,60,63
0,79,74
0,5,6
0,74,78
0,13,11
1,16,11
0,80,75
1,89,81
1,94,87
1,13,15
0,48,57
1,83,74
0,47,43
1,81,79
0,10,11
1,27,25
0,38,39
0,56,54
1,73,78
0,81,86
1,25,20
0,58,52
1,58,55
1,13,13
0,72,68
0,36,39
0,83,79
1,7,0
1,10,0
0,59,56
0,43,32
1,51,38
1,68,42
0,73,48
0,90,79
0,111,103
0,31,36
0,31,39
0,74,81
1,18,11
1,55,49
1,62,52
0,10,23
0,32,47
0,45,53
1,59,68
0,65,51
0,76,55
1,52,44
0,71,60
1,7,7
1,51,37
1,96,84
0,24,16
0,82,77
0,75,49
1,51,35
1,56,40
1,60,40
1,11,0
1,24,18
0,93,79
1,17,21
0,17,23
0,22,26
0,24,29
1,46,44
0,41,34
1,63,50
0,85,92
0,35,30
1,117,94
0,15,4
0,50,32
1,53,34
0,57,38
1,28,19
0,34,27
1,101,87
0,41,26
0,25,11
0,25,18
1,51,50
0,51,55
1,58,57
0,57,39
0,72,48
1,51,40
0,53,50
0,73,55
1,76,56
0,80,64
1,38,44
0,50,51
0,79,76
1,72,56
1,100,81
0,34,26
0,93,97
0,98,100
0,10,8
0,42,26
0,45,37
0,46,51
0,80,99
0,2,7
0,78,70
0,67,59
1,97,100
0,43,51
1,8,5
1,65,54
1,82,67
1,62,62
0,20,22
0,64,49
1,5,9
1,25,29
1,37,43
1,65,63
0,14,35
1,26,45
1,57,57
1,63,36
1,73,46
0,84,53
1,98,68
0,4,8
0,82,78
0,13,6
1,52,31
1,7,8
0,0,4
0,2,6
1,53,52
1,96,89
1,17,18
0,53,48
0,70,67
0,59,65
1,84,84
0,18,20
0,36,46
0,86,83
0,38,48
0,44,55
1,82,82
1,10,11
0,15,14
0,57,47
1,62,51
0,93,91
0,17,17
0,26,30
0,65,50
0,2,7
1,17,6
1,64,49
1,15,11
1,18,11
1,46,43
0,64,74
0,110,104
1,55,36
1,61,40
0,4,12
0,39,35
0,53,47
1,62,55
0,75,75
0,28,16
1,71,57
0,10,15
1,21,24
1,28,27
0,55,47
1,95,82
0,7,10
1,19,19
0,56,36
1,46,39
1,64,62
1,75,75
0,75,77
1,81,81
0,8,8
1,11,10
0,46,26
0,37,38
0,89,82
0,8,4
0,8,4
0,28,28
1,59,60
0,59,62
1,45,41
1,77,65
1,98,80
1,103,84
0,60,52
1,24,21
1,29,32
0,29,34
0,45,51
0,54,60
0,81,83
0,83,88
1,6,2
1,69,34
0,47,45
1,63,34
0,7,9
0,12,21
0,60,61
0,68,77
1,11,11
0,33,32
0,38,38
0,59,66
0,106,112
0,65,66
0,2,4
0,17,25
1,54,59
1,9,12
1,12,12
1,25,16
1,80,66
1,88,76
0,88,80
0,35,39
0,54,61
1,23,19
0,2,0
0,8,2
0,18,4
1,27,13
1,50,30
1,87,52
0,87,56
1,11,2
0,14,17
1,36,22
1,50,31
1,58,45
0,2,2
0,18,10
0,73,67
1,3,0
1,46,31
1,55,40
0,73,63
0,61,58
0,90,95
0,14,17
0,16,19
1,59,51
0,100,98
0,109,110
0,27,23
0,29,26
1,85,80
1,88,83
0,80,85
0,13,10
0,26,31
0,44,51
0,72,79
0,8,7
1,31,21
1,46,40
1,13,16
1,16,17
0,68,54
1,87,72
1,8,4
1,43,28
0,62,37
1,70,43
1,75,46
1,3,2
0,63,61
1,11,7
0,26,18
1,41,42
1,88,79
0,92,81
0,59,61
1,23,18
0,12,10
0,64,74
1,46,44
1,49,46
1,5,6
0,7,8
0,16,19
0,53,50
0,53,54
0,80,69
0,77,84
1,13,13
1,70,62
1,53,50
1,43,41
0,73,63
1,39,37
0,41,49
0,75,81
0,6,5
0,28,25
1,71,60
1,10,10
1,15,15
0,52,53
0,52,53
0,15,22
0,62,57
0,63,64
1,101,101
1,106,105
0,108,109
1,111,109
1,3,2
1,57,52
1,49,45
1,15,16
1,45,39
0,45,41
0,74,66
0,6,14
0,6,14
0,38,42
0,8,6
1,66,64
0,70,68
1,95,93
1,100,101
1,118,115
1,56,37
1,84,84
0,86,84
1,96,96
0,115,119
0,38,36
1,80,83
1,7,7
1,55,53
0,61,62
0,71,70
0,73,72
1,81,89
0,111,111
0,89,86
0,15,15
0,87,91
0,63,47
0,65,47
0,14,18
0,50,48
1,33,39
0,59,67
1,86,85
0,6,4
0,75,76
0,75,83
1,38,42
1,44,42
1,49,45
1,25,13
0,42,31
0,62,33
0,63,33
1,64,41
1,33,28
0,6,9
0,14,21
0,54,62
1,84,84
1,92,96
0,92,98
0,39,38
0,58,56
0,62,63
0,19,20
1,57,51
1,86,86
0,41,39
0,48,56
0,3,0
0,56,53
0,32,34
0,65,65
0,24,22
1,57,57
1,94,81
1,108,93
0,59,50
0,74,76
1,10,6
0,42,30
1,68,43
0,0,0
0,27,21
0,51,41
1,29,16
0,67,53
0,71,55
1,96,88
0,36,32
0,81,62
1,9,4
1,24,20
1,75,73
1,14,10
1,91,89
0,93,94
1,30,17
1,76,56
0,88,67
0,112,96
0,6,8
1,62,66
1,67,66
0,86,86
1,61,51
0,4,6
1,11,12
0,8,8
0,14,26
1,45,54
0,58,49
1,95,83
0,17,17
0,51,59
0,85,93
1,7,0
0,10,0
0,16,13
0,73,62
1,28,13
0,29,39
1,42,34
0,58,52
0,62,60
0,72,69
1,96,95
0,29,36
0,55,50
0,80,74
1,48,36
1,56,40
0,58,44
0,58,47
1,64,51
0,66,58
1,35,43
0,37,46
0,48,57
0,91,100
0,71,64
0,84,80
0,28,31
0,74,78
0,27,26
0,55,54
1,82,77
0,21,18
0,21,20
0,53,55
0,16,19
0,89,96
0,44,37
1,68,63
0,71,67
0,74,69
1,30,20
1,64,53
0,80,82
0,32,27
0,6,11
0,30,44
1,35,44
1,97,107
0,2,2
0,23,17
0,96,96
1,21,12
1,53,43
1,56,45
1,63,54
0,63,54
0,38,46
0,92,98
1,64,56
1,3,5
0,48,45
1,50,58
1,85,83
0,51,46
0,79,81
0,70,89
0,74,95
1,82,63
0,35,42
0,39,48
0,66,39
0,68,39
0,83,59
1,28,23
0,50,41
1,60,55
0,92,81
1,54,42
0,83,98
0,91,103
0,10,9
1,112,97
0,27,17
0,80,66
1,13,7
1,72,53
0,72,53
1,75,58
1,78,60
1,92,72
1,112,108
0,40,40
0,69,76
0,73,80
0,10,7
1,29,50
0,51,73
1,7,4
0,29,31
1,60,54
1,93,99
0,32,33
0,34,39
0,12,14
0,46,44
1,51,53
0,91,90
1,95,94
0,98,98
0,2,0
0,92,99
1,56,42
1,65,46
1,94,83
0,6,6
0,12,10
1,66,55
1,69,58
0,91,92
1,52,46
0,72,57
0,78,57
0,91,68
0,93,83
0,47,70
0,11,12
1,39,31
0,42,34
0,51,44
0,2,4
1,42,34
1,53,44
0,73,55
0,10,7
0,43,37
1,60,44
0,65,45
1,88,75
0,88,79
1,5,0
0,51,34
1,58,60
1,3,0
1,60,44
1,63,44
0,63,44
0,78,91
1,11,11
1,36,26
1,39,28
1,52,39
0,68,68
0,89,90
0,47,54
0,76,80
0,5,2
0,85,79
0,87,78
0,87,82
0,29,49
0,31,51
0,23,14
0,23,16
0,25,25
0,76,81
0,14,9
1,50,32
1,58,45
0,84,89
1,87,76
0,22,15
1,54,44
0,76,60
0,94,82
0,94,82
0,47,47
0,57,59
1,5,0
0,15,16
0,103,101
1,43,33
1,71,51
0,73,60
0,4,4
1,62,59
1,5,2
1,57,40
1,84,70
0,106,99
0,60,56
1,85,82
1,92,92
1,65,47
0,13,10
0,46,49
1,94,94
1,97,94
0,99,98
0,64,42
0,38,48
0,38,48
0,70,58
0,56,45
1,63,51
0,79,72
0,89,80
0,96,82
0,96,95
0,48,31
1,3,0
1,21,6
0,28,11
0,70,75
1,98,97
0,18,16
1,49,37
0,51,37
1,61,62
1,97,98
1,116,113
0,11,12
1,69,60
0,21,17
1,45,43
0,51,46
0,0,3
1,59,49
1,8,5
0,84,74
0,16,25
1,44,51
0,17,15
0,37,35
1,70,66
1,74,68
1,85,75
0,89,79
1,80,85
0,80,85
1,73,70
1,12,8
1,101,86
1,5,1
0,17,18
0,44,48
1,54,52
1,99,106
1,73,55
0,8,8
1,18,12
1,84,76
0,76,78
1,38,27
0,48,34
0,56,44
0,63,59
1,68,62
0,77,76
0,46,36
1,53,36
0,53,36
1,56,36
0,71,48
1,78,57
0,21,18
0,41,37
0,41,37
0,42,41
0,61,61
1,80,74
1,3,3
1,10,5
0,65,66
1,95,89
0,97,101
0,0,2
0,19,24
1,34,34
1,3,2
1,17,12
0,19,14
1,22,14
1,75,80
0,84,92
1,5,6
0,77,69
0,81,79
0,61,64
1,80,78
0,6,6
0,64,62
0,27,26
0,47,48
0,70,70
1,32,38
0,48,51
1,14,10
0,58,55
1,94,92
1,79,52
1,18,15
1,45,39
